,label,confidence,explanation,output,claim
0,0,0.0,The provided web search results do not contain any specific data or statistics regarding the number of pregnant women who receive abortions at Planned Parenthood clinics. The sources mentioned are either focused on other aspects of Planned Parenthood's services (such as medical abortions) or provide general information about abortion services without addressing the specific claim made.,"Explanation: The provided web search results do not contain any specific data or statistics regarding the number of pregnant women who receive abortions at Planned Parenthood clinics. The sources mentioned are either focused on other aspects of Planned Parenthood's services (such as medical abortions) or provide general information about abortion services without addressing the specific claim made.

Answer: 0

Query: What percentage of pregnant women who visit Planned Parenthood clinics receive abortions?

Compressed information: Web search results do not provide specific data on abortion rates among pregnant women visiting Planned Parenthood clinics.

Confidence: 0%","For every 33 pregnant women that walk into a Planned Parenthood clinic, 32 receive an abortion."
1,1,62.99999999999999,"The claim is based on repeated reports from Politifact, which is a fact-checking website known for its accuracy and reliability. The information provided by Politifact consistently states that Virginia spends $400,000 on abstinence programs and loses $2.5 million in federal funds due to Governor Bob McDonnell's ""political agenda."" This consistency across multiple dates suggests that the claim is likely accurate.","Explanation: The claim is based on repeated reports from Politifact, which is a fact-checking website known for its accuracy and reliability. The information provided by Politifact consistently states that Virginia spends $400,000 on abstinence programs and loses $2.5 million in federal funds due to Governor Bob McDonnell's ""political agenda."" This consistency across multiple dates suggests that the claim is likely accurate.

Answer: 1

Query: Did Virginia spend $400,000 on abstinence programs and lose $2.5 million in federal funds under Bob McDonnell?

Compressed information: Virginia spends $400,000 on abstinence programs and loses $2.5 million in federal funds due to Bob McDonnell's policies.

Confidence: 90%

The high confidence level is justified by the consistent reporting from a reputable fact-checking source over multiple dates.","Virginia spends $400,000 on abstinence programs while losing $2.5 million in federal funds due to Gov. Bob McDonnells political agenda."
2,0,66.5,"The sources provided indicate that it is misleading to attribute the creation of the Ku Klux Klan to the Democratic Party. Both Politifact and USA Today explicitly state that the Democratic Party did not start the KKK. Additionally, another source suggests that the KKK was founded in 1865, which predates the establishment of the Democratic Party as we know it today. These findings suggest that the claim is false.","Explanation: The sources provided indicate that it is misleading to attribute the creation of the Ku Klux Klan to the Democratic Party. Both Politifact and USA Today explicitly state that the Democratic Party did not start the KKK. Additionally, another source suggests that the KKK was founded in 1865, which predates the establishment of the Democratic Party as we know it today. These findings suggest that the claim is false.

Answer: 0

Query: Did the Democratic Party create the Ku Klux Klan?

Compressed information: Multiple sources refute the claim that the Democratic Party created the Ku Klux Klan, citing its founding in 1865 and stating it is misleading to attribute its creation to the Democratic Party.

Confidence: 95%",Says Democratic Party created the Ku Klux Klan.
3,2,21.0,"The web search results indicate that multiple sources suggest Donald Trump mocked a disabled individual during his campaign. However, the information provided does not specify which specific incident is being referred to, nor do the sources offer concrete evidence or direct quotes from Trump. The sources are mostly second-hand accounts or general accusations without detailed evidence.","Explanation: The web search results indicate that multiple sources suggest Donald Trump mocked a disabled individual during his campaign. However, the information provided does not specify which specific incident is being referred to, nor do the sources offer concrete evidence or direct quotes from Trump. The sources are mostly second-hand accounts or general accusations without detailed evidence.

Answer: 2

Query: Did Donald Trump mock a disabled person during his 2016 presidential campaign?

Compressed information: Multiple sources suggest Donald Trump mocked a disabled individual during his 2016 campaign, but details are unclear.

Confidence: 30%

The confidence level is low due to the lack of specific incidents or direct evidence from reliable sources.",Says Donald Trump mocked someone with a disability.
4,2,14.0,"The provided web search results do not contain any direct evidence or reference to the specific claim made about the state auditor finding that 37 percent of the 428,000 students receiving free and reduced-price lunches are ineligible. The sources mentioned are related to employment, agriculture, and food safety, but none of them address the specific claim about student eligibility for free and reduced-price lunches.","Explanation: The provided web search results do not contain any direct evidence or reference to the specific claim made about the state auditor finding that 37 percent of the 428,000 students receiving free and reduced-price lunches are ineligible. The sources mentioned are related to employment, agriculture, and food safety, but none of them address the specific claim about student eligibility for free and reduced-price lunches.

Answer: 2

Query: State auditor's report on free/reduced lunch eligibility for 428,000 students.

Compressed information: State auditor's report on 428,000 students' free/reduced lunch eligibility.

Confidence: 20%

The confidence level is low because the provided sources do not contain relevant information to verify the claim.","Says the state auditor found that 37 percent of the 428,000 students receiving free and reduced-price lunches are ineligible."
5,0,21.0,"The provided sources do not mention any specific promise by President Obama to put reproductive health care at the center of his reform plan. Instead, they discuss broader aspects of healthcare policy and the Affordable Care Act. Without direct evidence from reliable sources that specifically address this claim, we cannot confirm its accuracy.","Explanation: The provided sources do not mention any specific promise by President Obama to put reproductive health care at the center of his reform plan. Instead, they discuss broader aspects of healthcare policy and the Affordable Care Act. Without direct evidence from reliable sources that specifically address this claim, we cannot confirm its accuracy.

Answer: 0

Query: Did President Obama campaign on a promise to prioritize reproductive health care in his healthcare reform plan?

Compressed information: Sources discuss Obama's healthcare policies but do not mention a specific promise to focus on reproductive health care.

Confidence: 30%

Note: The confidence level is relatively low because the provided sources do not directly address the specific claim about Obama's promise regarding reproductive health care. Further research would be needed to verify this claim.",President Obama campaigned on a promise to put reproductive health care at the center of his reform plan.
6,2,21.0,"The provided sources do not directly address whether the House of Representatives has ever sued a sitting president. Source [2] discusses a legal case involving a representative, but does not mention any lawsuits against sitting presidents. Source [9] is about the Committee on the Judiciary of the House of Representatives, which does not indicate any past lawsuits against sitting presidents. Source [3] mentions impeachment proceedings against two sitting presidents, but does not discuss any civil lawsuits. Given the lack of direct evidence from these sources, we cannot confirm or deny the claim based on the current information.","Explanation: The provided sources do not directly address whether the House of Representatives has ever sued a sitting president. Source [2] discusses a legal case involving a representative, but does not mention any lawsuits against sitting presidents. Source [9] is about the Committee on the Judiciary of the House of Representatives, which does not indicate any past lawsuits against sitting presidents. Source [3] mentions impeachment proceedings against two sitting presidents, but does not discuss any civil lawsuits. Given the lack of direct evidence from these sources, we cannot confirm or deny the claim based on the current information.

Answer: 2
Query: Has the House of Representatives ever sued a sitting US president?
Compressed information: House of Representatives; sitting US president; lawsuits; U.S. history
Confidence: 30%",The House of Representatives has never sued a sitting president in all of U.S. history.
7,0,56.0,"The claim is likely false based on the information provided. Two sources, including Politifact, indicate that the statement is false. Politifact specifically attributes the claim to being false by referencing a source from 2016. This suggests that the claim has been debunked and is not accurate.","Explanation: The claim is likely false based on the information provided. Two sources, including Politifact, indicate that the statement is false. Politifact specifically attributes the claim to being false by referencing a source from 2016. This suggests that the claim has been debunked and is not accurate.

Answer: 0

Query: Are only five Texas counties responsible for 90% of the state's cattle industry?

Compressed information: Politifact and other sources refute claim that five Texas counties account for 90% of state's cattle industry.

Confidence: 80%

The confidence is high because multiple reliable sources, including Politifact, directly address and refute the claim.",Only five Texas counties account for almost 90 percent of the (states) cattle industry.
8,0,21.0,"The provided web search results do not directly address the specific claim about John Kasich's trade deals costing Ohio 49,000 jobs to Mexico and 91,000 jobs to China. The sources mentioned discuss general impacts of trade agreements and manufacturing job losses but do not provide specific numbers related to these claims. Therefore, there is insufficient evidence from the given sources to confirm or deny the claim.","Explanation: The provided web search results do not directly address the specific claim about John Kasich's trade deals costing Ohio 49,000 jobs to Mexico and 91,000 jobs to China. The sources mentioned discuss general impacts of trade agreements and manufacturing job losses but do not provide specific numbers related to these claims. Therefore, there is insufficient evidence from the given sources to confirm or deny the claim.

Answer: 0

Query: John Kasich's trade deals and their impact on Ohio jobs

Compressed information: John Kasich's trade deals and job losses in Ohio

Confidence: 30%

Note: The confidence level is relatively low because the provided sources do not contain the specific data points needed to verify the claim.","Kasichs trade deals cost Ohio thousands of jobs - 49,000 jobs to Mexico, 91,000 to China."
9,0,56.0,"The provided web search results do not mention any instance where a former Senator was subpoenaed to testify before his former colleagues. The sources discuss other instances of former officials being subpoenaed, but none specifically refer to a former Senator in this context. Therefore, there is no direct evidence supporting the claim.","Explanation: The provided web search results do not mention any instance where a former Senator was subpoenaed to testify before his former colleagues. The sources discuss other instances of former officials being subpoenaed, but none specifically refer to a former Senator in this context. Therefore, there is no direct evidence supporting the claim.

Answer: 0

Query: Has a former senator ever been subpoenaed to testify before his former colleagues?

Compressed information: Web searches did not find evidence of a former senator being subpoenaed to testify before his former colleagues.

Confidence: 80%

The confidence is high because the searches were thorough and specific, yet no relevant results were found. However, it's possible that such an event could have occurred without extensive coverage or documentation.","Says with Jon Corzine, its the first time, I think, in history where a former Senator has been subpoenaed to testify before his former colleagues."
