,label,confidence,explanation,output,claim
0,2,49.0,"A notícia menciona que Lula visitou a igreja de Valdemiro Santiago e participou de um culto, o que é consistente com a informação encontrada na pesquisa da BBC, que indica que Lula visitou a igreja de Valdemiro Santiago. No entanto, a BBC não menciona especificamente que Lula participou de um culto. Além disso, a notícia da BBC se refere a outros líderes religiosos, o que sugere que a visita de Lula pode ter sido apenas uma parte de uma série de eventos. Portanto, embora haja consistência entre as duas notícias, falta detalhes específicos que confirmariam completamente a veracidade da afirmação de que Lula participou de um culto.","Explicação: A notícia menciona que Lula visitou a igreja de Valdemiro Santiago e participou de um culto, o que é consistente com a informação encontrada na pesquisa da BBC, que indica que Lula visitou a igreja de Valdemiro Santiago. No entanto, a BBC não menciona especificamente que Lula participou de um culto. Além disso, a notícia da BBC se refere a outros líderes religiosos, o que sugere que a visita de Lula pode ter sido apenas uma parte de uma série de eventos. Portanto, embora haja consistência entre as duas notícias, falta detalhes específicos que confirmariam completamente a veracidade da afirmação de que Lula participou de um culto.

Resposta: 2

Consulta: Lula visita a igreja de Valdemiro Santiago e participa de um culto.

Informação comprimida: Lula visitou a igreja de Valdemiro Santiago, mas não há evidências claras de que tenha participado de um culto.

Confiança: 70%","Lula visita igreja de Valdemiro Santiago e pede apoio:Eu preciso de vocês. Na noite desta segunda-feira, o ex-presidente Lula foi até a Cidade Mundial dosSonhos de Deus, aonde é a maior sede da Igreja Mundial do Poder de Deus, nacapital paulista.Lula assistiu o culto que foi ministrado pelo apóstolo Valdomiro Santiago, ao qual deua palavra a Lula que não perdeu a oportunidade de subir ao púlpido para dizeralgumas palavras e para pedir oração para ele."" Aqui é um lugar encantador, me senti muito bem recebido, as pessoas tema alma limpa assim como eu, no momento ando sofrendo por grandesacusações, mais Deus sabe que são mentes maldosas que estão querendoacabar com minha dignidade e isso não irá acontecer, pois conto com a ajudae o apoio de vocês"" disse Lula.No final do Culto Lula interrompeu Valdomiro e pediu uma oração para eleO pastor pediu que a igreja se colocasse de pé para finalizar aquele momento comuma oração, ao final todos da igreja aplaudiram Lula e Valdomiro.Nós não só estamos torcendo para dar certo, como também nos colocamos àdisposição para orar e estar sempre colaborando, disse Santiago."
1,2,21.0,"A informação fornecida sugere que Eduardo Cunha teria acesso a um banco de dados com gastos de parlamentares, incluindo festas em motéis. Embora existam relatos de que Cunha tentou obter esses dados, não há evidências claras de que ele realmente tenha tido acesso a um banco de dados detalhado com esses gastos. Além disso, não há provas concretas de que ele tenha acessado ou usado esses dados para fins ilícitos. Portanto, sem mais evidências, é difícil confirmar a veracidade dessa afirmação.","Explicação: A informação fornecida sugere que Eduardo Cunha teria acesso a um banco de dados com gastos de parlamentares, incluindo festas em motéis. Embora existam relatos de que Cunha tentou obter esses dados, não há evidências claras de que ele realmente tenha tido acesso a um banco de dados detalhado com esses gastos. Além disso, não há provas concretas de que ele tenha acessado ou usado esses dados para fins ilícitos. Portanto, sem mais evidências, é difícil confirmar a veracidade dessa afirmação.

Resposta: 2

Consulta: Eduardo Cunha tentou obter dados sobre gastos de parlamentares, incluindo festas em motéis.

Informação comprimida: Eduardo Cunha tentou acessar dados sobre gastos de parlamentares, mas não há evidências claras de que tenha obtido esses dados.

Confiança: 30%

Justificativa para a confiança baixa: A informação é controversa e não há evidências definitivas na pesquisa realizada. É necessário mais investigação para confirmar ou refutar essa afirmação.","Cunha tem banco de dados com gastos de deputados que inclui até ""festinha em motel"". . "
2,2,21.0,"A notícia apresenta uma afirmação sobre o PT planejar usar Marina Silva como alternativa após possíveis problemas financeiros e cassação do partido. Embora o texto original mencione essa ideia, não há evidências claras ou fontes confiáveis que confirmem isso. O texto fornecido da ResearchGate não parece estar relacionado diretamente à afirmação da notícia. Portanto, não há evidências suficientes para confirmar ou negar a afirmação.","Explicação: A notícia apresenta uma afirmação sobre o PT planejar usar Marina Silva como alternativa após possíveis problemas financeiros e cassação do partido. Embora o texto original mencione essa ideia, não há evidências claras ou fontes confiáveis que confirmem isso. O texto fornecido da ResearchGate não parece estar relacionado diretamente à afirmação da notícia. Portanto, não há evidências suficientes para confirmar ou negar a afirmação.

Resposta: 2

Consulta: PT planeja usar Marina Silva como alternativa após possíveis problemas financeiros e cassação do partido?

Informação comprimida: PT considera Marina Silva como alternativa após possíveis problemas financeiros e cassação.

Confiança: 30%

Justificativa: A confiança é relativamente baixa porque a afirmação não é suportada por evidências claras na pesquisa realizada, e a fonte mencionada não parece estar diretamente relacionada ao assunto.","PT se desespera diante da cassação do registro e pode usar Marina como ""plano B"". .  Felipe Moura Brasil ironiza a reação do PT diante da informação de que o Ministério Público pretende cobrar dos partidos os mais de R$ 20 bilhões desviados da Petrobras,  o que pode resultar em quebra financeira e cassação de registro. De acordo com Felipe,  após e extinção do Partido dos Trabalhadores,  o plano ""B"" do PT seria um acordo com Marina Silva,  para continuar elegendo políticos corruptos,  deixando para trás todas as dívidas e processos. Só que dessa vez,  os ""petistas"" viriam disfarçados de REDE. (via Felipe Moura)"
3,1,59.49999999999999,"A análise da notícia indica que há elementos que podem ser verificados através de fontes oficiais da seleção brasileira e comentários públicos dos narradores mencionados. A declaração do técnico Rogério Micale sobre a possibilidade de Neymar deixar a seleção se os comentaristas não forem respeitados parece ser uma declaração direta e não há indícios claros de que seja uma informação distorcida. No entanto, a conexão entre as críticas dos comentaristas e o desempenho da seleção ainda é questionável e não está claramente estabelecida.","Explicação: A análise da notícia indica que há elementos que podem ser verificados através de fontes oficiais da seleção brasileira e comentários públicos dos narradores mencionados. A declaração do técnico Rogério Micale sobre a possibilidade de Neymar deixar a seleção se os comentaristas não forem respeitados parece ser uma declaração direta e não há indícios claros de que seja uma informação distorcida. No entanto, a conexão entre as críticas dos comentaristas e o desempenho da seleção ainda é questionável e não está claramente estabelecida.

Resposta: 1

Consulta: Técnico da seleção brasileira afirma que Neymar pode deixar a equipe se comentaristas não forem respeitados.

Informação comprimida: Técnico da seleção brasileira ameaça expulsão de Neymar se comentaristas não forem respeitados.

Confiança: 85%

Justificativa: A confiança é alta porque a declaração do técnico é clara e diretamente citada. No entanto, a relação entre as críticas dos comentaristas e o desempenho da seleção ainda é questionável e não está totalmente estabelecida.","Técnico da Seleção diz que Neymar poderá abandonar o time por causa de Galvão e Milton Neves.  Se o Brasil não passar pelo jogo contra a Dinamarca (hoje às 22hs),  Neymar poderá sair da seleção brasileira.  Galvão e Milton Neves são realmente chatos! Mas será que a culpa pelo mau rendimento da Seleção Brasileira é dos narradores? O técnico Rogério Micale,  em entrevista coletiva,  deu o recado. Depois das críticas da mídia,  especialmente de Galvão Bueno e e do Milton Neves,  da Band,  o técnico declarou: ""Se não respeitarmos os nossos craques,  eles não vão mais querer ficar com a gente... "" No vídeo abaixo ,  você confere as críticas dos apresentadores e a declaração de Rogério Micale que soou quase como uma advertência:"
4,2,56.0,"A informação principal da notícia parece estar correta, pois há registros de que Marília Pêra faleceu em 2015 e deixou uma herança significativa. No entanto, a notícia fornece detalhes específicos sobre o valor da herança e a divisão dos bens que não foram confirmados pela pesquisa rápida realizada. É necessário verificar esses detalhes adicionais para garantir a precisão.","Explicação: A informação principal da notícia parece estar correta, pois há registros de que Marília Pêra faleceu em 2015 e deixou uma herança significativa. No entanto, a notícia fornece detalhes específicos sobre o valor da herança e a divisão dos bens que não foram confirmados pela pesquisa rápida realizada. É necessário verificar esses detalhes adicionais para garantir a precisão.

Resposta: 2

Consulta: Marília Pêra faleceu em 2015 e deixou herança de R$ 40 milhões.

Informação comprimida: Marília Pêra faleceu em 2015 e deixou herança de R$ 40 milhões.

Confiança: 80%

Justificativa: A notícia principal parece ser verdadeira, mas os detalhes específicos sobre o valor da herança e a divisão dos bens necessitam de verificação adicional.","Atriz Marília Pêra deixou herança avaliada em R$ 40 milhões.  Marília Pêra (72 anos) deixou um testamento milionário.  A atriz faleceu em dezembro de 2015 ,  em decorrência de um câncer no pulmão. O patrimônio de Marília (entre imóveis e bens) está avaliado em R$ 40 milhões. Um desses imóveis é uma cobertura duplex na Lagoa,  Zona Sul do Rio,  avaliado R$ 9 milhões. Segundo o jornal ""Extra"",  a atriz deixou como beneficiários o marido,  os três filhos e a irmã. Cada filho ficará com 25% da herança. Já os 25% restantes serão divididos entre Bruno Faria (marido da artista) e a irmã ,  a ariz Sandra Pêra."
5,0,66.5,"A análise indica que a notícia é falsa. O comercial da Netflix em questão não envolve uma boneca da Xuxa possuída pelo ""encardido"", mas sim pela criatura fictícia Demogorgon, que é um monstro da série ""Stranger Things"". Além disso, a própria Xuxa não aparece no comercial; ela apenas faz o anúncio final da série. Isso sugere que a notícia contém elementos de boatos antigos sobre a boneca da Xuxa misturados com a realidade da promoção da Netflix.","Explicação: A análise indica que a notícia é falsa. O comercial da Netflix em questão não envolve uma boneca da Xuxa possuída pelo ""encardido"", mas sim pela criatura fictícia Demogorgon, que é um monstro da série ""Stranger Things"". Além disso, a própria Xuxa não aparece no comercial; ela apenas faz o anúncio final da série. Isso sugere que a notícia contém elementos de boatos antigos sobre a boneca da Xuxa misturados com a realidade da promoção da Netflix.

Resposta: 0

Consulta: Netflix anuncia 'Stranger Things' com comercial de boneca da Xuxa possuída por Demogorgon.

Informação comprimida: Netflix promove 'Stranger Things' com comercial de boneca da Xuxa possuída por Demogorgon.

Confiança: 95%","Netflix faz comercial com boneca da Xuxa possuída pelo encardido. A própria Xuxa apresenta a série.  Uma boato que se espalhou nacionalmente durante os anos 1980 alertava que a boneca da Xuxa era possuída pelo ""coisa ruim"".  A Netflix,  para anunciar uma nova produção chamada ""Stranger Things"" ,  que se passa exatamente nos anos 80,  decidiu divulgar um comercial em que a boneca está em um quarto e,  repentinamente ela é possuída por Demogorgon ,  o monstro da trama da Netflix. No final dos 30 segundos do comercial,  a própria Xuxa faz o anúncio da nova série. Confira o vídeo a seguir:"
6,1,66.5,"A análise baseia-se nos resultados da pesquisa na web que confirmam a informação principal da notícia, ou seja, que Caetano Veloso tirou uma foto com um cartaz político durante a cerimônia olímpica, o que gerou uma reação do senador Magno Malta. As informações fornecidas na pesquisa são consistentes com a notícia, indicando que a notícia não contém elementos falsos ou distorcidos.","Explicação: A análise baseia-se nos resultados da pesquisa na web que confirmam a informação principal da notícia, ou seja, que Caetano Veloso tirou uma foto com um cartaz político durante a cerimônia olímpica, o que gerou uma reação do senador Magno Malta. As informações fornecidas na pesquisa são consistentes com a notícia, indicando que a notícia não contém elementos falsos ou distorcidos.

Resposta: 1

Consulta: Músico Caetano Veloso tirou foto com cartaz político durante cerimônia olímpica, gerando reação de senador Magno Malta.

Informação comprimida: Caetano Veloso tirou foto com cartaz ""Fora Temer"" durante cerimônia olímpica, provocando reação de senador Magno Malta.

Confiança: 95%
Justificativa: A confiança é alta porque a informação principal da notícia é corroborada pela pesquisa na web e não há indícios de distorção ou inverdades.","Caetano transforma Olimpíada em ato político e leva ""sapatada"" histórica de Magno Malta.  O senador Magno Malta postou um vídeo ontem (07) elogiando a abertura das Olimpíadas.  Malta evitou falar de política e disse que está torcendo para que todos os atletas façam boas apresentações,  principalmente os brasileiros. Ele agiu como um verdadeiro patriota. Deixou as diferenças políticas de lado e expressou seu apoio ao povo brasileiro. No lado oposto do bom senso ,  eis que aparece o filhote de ditadura e black-block Caetano Veloso,  um dos convidados de honra escalados para se apresentar na cerimônia da Rio 2016. Minutos antes de iniciar seu show de playback junto com Anita e Gilberto Gil (que diga-se de passagem foi um fiasco),  Caetano tirou uma foto com um cartaz com os dizeres ""Fora Temer"" e a imagem foi postada no Instagram de ex-sua esposa Paula Lavigne. O músico poderia ter mandado mensagens de paz ao mundo ou até mesmo desejar boa sorte aos participantes das Olimpíadas,  mas preferiu falar em política [...] e a casa caiu! O senador Magno Malta se irritou com a foto postada e,  com toda classe,  respondeu ao músico por meio de uma mensagem no twitter: A resposta de Malta bombou nas redes sociais: ""Chora,  Caetano,  com sua plaquinha FORA TEMER! Felizmente,  quem vota sou eu no Senado e será FORA DILMA! Vai perder a teta"" leia também:"
7,0,14.0,"A notícia apresenta uma série de afirmações que sugerem investigações sobre contratos de publicidade da CEF envolvendo uma atriz, mas não há evidências concretas fornecidas na pesquisa para confirmar essas afirmações. Além disso, a notícia contém declarações da atriz que contradizem a tese da notícia, indicando que ela não está mais envolvida em campanhas políticas partidárias. Portanto, sem evidências concretas, não é possível confirmar a veracidade da notícia.","Explicação: A notícia apresenta uma série de afirmações que sugerem investigações sobre contratos de publicidade da CEF envolvendo uma atriz, mas não há evidências concretas fornecidas na pesquisa para confirmar essas afirmações. Além disso, a notícia contém declarações da atriz que contradizem a tese da notícia, indicando que ela não está mais envolvida em campanhas políticas partidárias. Portanto, sem evidências concretas, não é possível confirmar a veracidade da notícia.

Resposta: 0

Consulta: Investigação sobre contratos de publicidade da CEF envolvendo atriz ""Musa dos juros baixos"" sem evidências concretas.

Informação comprimida: Notícia sugere investigação sobre contratos de publicidade da CEF envolvendo atriz, mas falta evidência concreta.

Confiança: 20%","Investigações sobre contratos de publicidades milionários na CEF poderão atingir a ""musa dos juros baixos"".  O governo interino anunciou que fará uma investigação profunda nas contas de propaganda da CEF e Banco do Brasil.  Investigações determinadas pelo governo interino poderão tornar públicas as informações sobre os valores que a atriz recebeu da Caixa Econômica para ser a ""Musa do juros baixos"". O cachê recebido pela atriz protagonizar comerciais da CEF são mantidos em sigilo até hoje. Isso mesmo! Sigilo com ""coisa pública"". O dinheiro é do povo,  mas o povo não pode saber de nada! A direção do banco informou que os contratos firmados com a ""moça dos juros baixos"" receberam o status de informação ""estratégica"". A mesma ação também foi tomada com os financiamentos feitos pelo BNDES destinados ao país de Fidel Castro durante os governos de Lula e Dilma. A PF,  durante a 11a fase da Operação Lava Jato,  já informou que encontrou indícios de irregularidades em contratos publicitários da CEF. Investigações apontam que os gastos em publicidade da Caixa aumentaram em até 6.000% nos últimos anos do des governo Dilma. Recentemente,  Camila publicou um artigo na esgotosfera247 admitindo sua decepção com a corrupção endêmica do PT: ""Quando foi deflagrado o escândalo do mensalão,  sofri uma das piores decepções da minha vida [...] Foi um choque que levei meses pra conseguir digerir. E ainda não terminei. Daí tomei uma decisão (de que não me orgulho,  mas que fazia sentido para mim): nunca mais participar de campanhas políticas PARTIDÁRIAS"" . afirmou a atriz. Mesmo admitindo a corrupção endêmica do PT,  a atriz permaneceu fiel ao partido e se beneficiou dos contratos ""TOP SECRET"" que ganhou dos governos petistas de Lula e Dilma. (Patrícia Carvalho com informações do Portal Manchette )"
8,2,42.0,"A notícia original afirma que Michel Temer falou durante 10 segundos e foi vaiado durante 10 segundos durante a cerimônia de abertura dos Jogos Olímpicos Rio 2016. No entanto, a pesquisa na web indica que a duração exata da vaia não está claramente definida. Isso sugere que a informação específica sobre a duração de 10 segundos pode ser inexacta ou exagerada.","Explicação: A notícia original afirma que Michel Temer falou durante 10 segundos e foi vaiado durante 10 segundos durante a cerimônia de abertura dos Jogos Olímpicos Rio 2016. No entanto, a pesquisa na web indica que a duração exata da vaia não está claramente definida. Isso sugere que a informação específica sobre a duração de 10 segundos pode ser inexacta ou exagerada.

Resposta: 2

Consulta: Vaia a Michel Temer durante cerimônia de abertura dos Jogos Olímpicos Rio 2016 - duração exata desconhecida.

Informação comprimida: Vaia a Michel Temer durante cerimônia de abertura dos Jogos Olímpicos Rio 2016, mas duração exata desconhecida.

Confiança: 60%

Justificativa: Embora haja registros de que Michel Temer foi vaiado durante a cerimônia de abertura dos Jogos Olímpicos Rio 2016, a informação específica sobre a duração exata (10 segundos) não é confirmada por fontes independentes. Portanto, é necessário mais investigação para verificar essa afirmação.","Ninguém ouviu nada! Na abertura da Rio 2016,  ele Falou durante 10 segundos e foi vaiado durante 10 segundos.  A VAIA AO PRESIDENTE INTERINO SEM O FILTRO DA GLOBO.  Confira o momento da vaia a Michel Temer na abertura dos Jogos Olímpicos. O vídeo foi publicado no site do jornal La Repubblica,  da Itália. Na parte final da cerimônia,  sem ser anunciado,  Temer começou: ""Após esse maravilhoso espetáculo,  declaro abertos os Jogos Olímpicos do Rio,  celebrando a 31a Olimpíada da Era Moderna""."
9,1,59.49999999999999,"Baseado nas informações fornecidas pela pesquisa, parece que a notícia está basicamente correta. A juíza federal Maria Cristina de Luca Barongeno foi condenada por corrupção e favoreceu empresas com dívidas milionárias, o que inclui a suspeita de conexão com a Friboi. Embora não haja detalhes específicos sobre a acusação contra a Friboi, a conexão entre a juíza e a empresa é mencionada. No entanto, sem mais detalhes ou fontes adicionais, não podemos ter certeza absoluta.","Explicação: Baseado nas informações fornecidas pela pesquisa, parece que a notícia está basicamente correta. A juíza federal Maria Cristina de Luca Barongeno foi condenada por corrupção e favoreceu empresas com dívidas milionárias, o que inclui a suspeita de conexão com a Friboi. Embora não haja detalhes específicos sobre a acusação contra a Friboi, a conexão entre a juíza e a empresa é mencionada. No entanto, sem mais detalhes ou fontes adicionais, não podemos ter certeza absoluta.

Resposta: 1

Consulta: Juíza federal Maria Cristina de Luca Barongeno condenada por corrupção e favorecimento de empresas com dívidas milionárias; suspeita de conexão com a Friboi.

Informação comprimida: Juíza federal condenada por corrupção favoreceu empresas com dívidas milionárias, incluindo suspeita de conexão com a Friboi.

Confiança: 85%","Juíza Federal ajudava Friboi a sonegar impostos e burlar a lei. Ela foi condenada à prisão e perderá o cargo.  Não são só os políticos e funcionários públicos corruptos que estão destruindo o Brasil [...] também temos os chamados corruptores.  Os corruptores também devem ser banidos. Suas empresas devem ser fechadas e multadas com valores bilionários. Seus donos tem que ir para a cadeia. Enquanto existir gente disposta a pagar propinas para burlar as leis,  haverá gente disposta a receber propinas. A Folha publicou hoje que a juíza federal Maria Cristina de Luca Barongeno (23a Vara Cível de São Paulo) foi condenada a 6 anos e 8 meses de prisão,  pagamento de multa e perda do cargo,  por corrupção. A juíza desviava ações contra empresas para sua vara. Ela favorecia companhias com dívidas milionárias com a Previdência e a Receita Federal. Entre essas favorecidas estaria a Friboi. O advogado da Friboi era Joaquim Barongeno,  pai da juíza corrupta."
