,label,confidence,explanation,output,claim
0,0,14.0,"A análise dos resultados da pesquisa na web indica que não há menção específica a um deputado do PT convidando um juiz para um evento político relacionado a Lula em 2018. As fontes mencionam convites de Lula para outros políticos, mas não confirmam essa situação específica. Portanto, não há evidências suficientes para determinar a veracidade da notícia.","Explicação: A análise dos resultados da pesquisa na web indica que não há menção específica a um deputado do PT convidando um juiz para um evento político relacionado a Lula em 2018. As fontes mencionam convites de Lula para outros políticos, mas não confirmam essa situação específica. Portanto, não há evidências suficientes para determinar a veracidade da notícia.

Resposta: 0

Consulta: Deputado do PT convidou juiz para evento político Lula-2018?

Informação comprimida: Deputado do PT convidou juiz para evento político Lula-2018?

Confiança: 20%","Deputado do PT convida juiz para participar do ""Lula 2018"" e toma ""escracho"" histórico. .  O deputado federal Reginaldo Lopes (do PT de Minas Gerais) estava todo empolgado com o lançamento da campanha Lula-2018 e decidiu convidar um magistrado para participar da solenidade. Hélio Martins, juiz da comarca de São João del Rei, deu uma ""chulapada"" no parlamentar [...] tudo com o maior ""toque de classe"". Confira:"
1,0,21.0,"A notícia menciona um encontro entre Michel Temer e Valdemiro Santiago no Palácio do Planalto, sem especificar os detalhes das discussões ou compromissos. A pesquisa na web indica que houve um encontro entre eles no Planalto, mas sem detalhes sobre as discussões ou compromissos específicos. Isso sugere que a notícia pode estar exagerando ou especulando sobre o encontro, sem provas concretas. Portanto, não há evidências suficientes para confirmar ou negar a informação.","Explicação: A notícia menciona um encontro entre Michel Temer e Valdemiro Santiago no Palácio do Planalto, sem especificar os detalhes das discussões ou compromissos. A pesquisa na web indica que houve um encontro entre eles no Planalto, mas sem detalhes sobre as discussões ou compromissos específicos. Isso sugere que a notícia pode estar exagerando ou especulando sobre o encontro, sem provas concretas. Portanto, não há evidências suficientes para confirmar ou negar a informação.

Resposta: 0

Consulta: Encontro entre Temer e Valdemiro Santiago no Palácio do Planalto sem detalhes sobre discussões ou compromissos.

Informação comprimida: Encontro entre Temer e Valdemiro Santiago no Planalto sem detalhes sobre discussões ou compromissos.

Confiança: 30%","Em nome de Jesus? Temer e Valdemiro Santiago se encontram em Brasília. .  Na manhã de hoje (15) o presidente Michel Temer recebeu o apóstolo Valdemiro Santiago, líder da Igreja Mundial do Poder de Deus no Palácio do Planalto, em Brasília. A assessoria do presidente não informou o motivo do encontro, mas provavelmente Temer estava angariando fiéis para apoiar sua reforma da Previdência, já que parte da sociedade tem recebido o projeto com certa rejeição. O jornal Valor Econômico informou que Temer pediu ajuda para Santiago em troca de ... sabe-se lá o quê! Será que Santiago conseguiu ""arrancar"" o dízimo do presidente ou será que ele presenteou Temer com uma mala de objetos ungidos? Saiam pra lá, Satanases!"
2,0,21.0,"A informação sobre Magno Malta ser o vice de Bolsonaro parece estar em conflito com a pesquisa encontrada, que indica que Magno Malta não é senador atualmente. Além disso, a notícia menciona discussões via WhatsApp entre Bolsonaro e Magno Malta, o que não é confirmado pela pesquisa. Portanto, há indícios de que a informação pode ser imprecisa ou desatualizada.","Explicação: A informação sobre Magno Malta ser o vice de Bolsonaro parece estar em conflito com a pesquisa encontrada, que indica que Magno Malta não é senador atualmente. Além disso, a notícia menciona discussões via WhatsApp entre Bolsonaro e Magno Malta, o que não é confirmado pela pesquisa. Portanto, há indícios de que a informação pode ser imprecisa ou desatualizada.

Resposta: 0

Consulta: Discussão sobre chapa presidencial entre Bolsonaro e ex-senador Magno Malta; Magno Malta não é senador atual.

Informação comprimida: Bolsonaro e ex-senador Magno Malta discutiram chapa presidencial, mas Magno Malta não é senador atual.

Confiança: 30%

Justificativa: A informação sobre Magno Malta ser o vice de Bolsonaro parece estar em conflito com a pesquisa encontrada, que indica que Magno Malta não é senador atualmente. Isso sugere que a informação pode ser imprecisa ou desatualizada. Adicionalmente, a notícia menciona discussões via WhatsApp entre Bolsonaro e Magno Malta, o que não é confirmado pela pesquisa. Portanto, a confiança nesta notícia é baixa.","Veja quem será o polêmico vice de Bolsonaro nas eleições 2018. O presidenciável Jair Messias Bolsonaro escolheu um dos mais polêmicos senadores da atualidade para ser seu candidato a vice-presidência. Evangélico  com forte atuação na defesa da Família Tradicional e odiado pelas Esquerdas, Bolsonaro terá ao seu lado um grande parceiro na mobilização de eleitores pelas redes sociais.O senador Magno Malta (PR) confirmou ao jornal O Estado de S. Paulo que pode ser vice na chapa do deputado federal Jair Bolsonaro (PSC) para a presidência da república em 2018.O senador capixaba não descarta, ainda, inverter de posição com o deputado, saindo como candidato à presidência com Bolsonaro como vice. Temos conversado que, em 2018, todos estaremos juntos, independente de posições. Aliás, não só eu e ele, mas todos aqueles que repudiam esse modelo esquerdopata que destruiu o País. Quem pode ser vice também pode ser o verso, afirmou o senador.Em vídeo postado nas redes sociais em junho ao lado de Malta, Bolsonaro fez um afago ao senador. Magno, você tem muita responsabilidade para com 2018. Porque, sempre digo, se a gente quiser mudar o Brasil, tem que ter gente no nosso perfil sentado naquela cadeira presidencial. () No ano que vem, uma certeza aqui: estaremos do mesmo lado, disse Bolsonaro.Magno Malta rasgou elogios ao colega. Gosto do Jair, tenho boa relação com ele. É um bom nome para presidente. Se não for para o 2o turno, é ele quem vai definir a disputa, afirmou.Bolsonaro já afirmou que está 99% acertado com o Partido Ecológico Nacional (PEN). A filiação, segundo o próprio, deve ser anunciada em breve. É um noivado nota 10. Estamos, inclusive, estudando a mudança do nome do partido. Quero que o partido se chame PAB (Pátria Amada Brasil).Em poucos dias devemos selar esse casamento, disse o deputado."
3,0,21.0,"A notícia menciona denúncias sobre negócios internacionais envolvendo Lula, especialmente com Portugal, Angola e Cuba, mas a pesquisa na web indica que existem denúncias sobre negócios internacionais da Odebrecht em Angola, Cuba e outros países durante a Operação Lava Jato, mas sem provas específicas sobre Lula. Isso sugere que a notícia pode estar extrapolando as informações disponíveis ou misturando diferentes casos. Portanto, não há evidências suficientes para confirmar ou refutar as afirmações feitas na notícia.","Explicação: A notícia menciona denúncias sobre negócios internacionais envolvendo Lula, especialmente com Portugal, Angola e Cuba, mas a pesquisa na web indica que existem denúncias sobre negócios internacionais da Odebrecht em Angola, Cuba e outros países durante a Operação Lava Jato, mas sem provas específicas sobre Lula. Isso sugere que a notícia pode estar extrapolando as informações disponíveis ou misturando diferentes casos. Portanto, não há evidências suficientes para confirmar ou refutar as afirmações feitas na notícia.

Resposta: 0

Consulta: Denúncias da Odebrecht sobre negócios internacionais em Angola, Cuba e outros países durante Operação Lava Jato; Lula e suas relações internacionais.

Informação comprimida: Denúncias sobre negócios internacionais da Odebrecht durante Operação Lava Jato, sem provas específicas sobre Lula.

Confiança: 30%

Justificativa: A confiança é baixa porque a notícia faz afirmações sobre Lula sem fornecer evidências diretas, enquanto a pesquisa na web indica que as denúncias são sobre a Odebrecht e não especificamente sobre Lula.","Depois que Lula for preso, vai aparecer muito lixo: ""Negócios obscuros com Portugal, Angola e Cuba  "".  A jornalista da Globo News Eliane Cantanhêde garantiu que o pior ainda está por vir.  Cantanhêde informou que uma ""fonte segura"" lhe transmitiu a informação de que as denúncias apresentadas até agora contra o ex-presidente Lula são só a ""pontinha do iceberg"" De acordo com a jornalista ""no epicentro da corrupção podem estar as mais perigosas relações de Lula com o exterior, particularmente com Portugal, Angola, Cuba e países vizinhos. E o calor vem da suspeita  com a qual a força-tarefa da Lava Jato trabalha  de que Lula seja o cérebro, ou o chefe da ""organização criminosa"". ""No mensalão, ele passou a bomba para José Dirceu, que aguentou o tranco. Já  na Lava-Jato, o ex-presidente pode não ter a mesma sorte "" disse."
4,0,21.0,"A notícia apresenta declarações da senadora Gleisi Hoffmann criticando o juiz Sérgio Moro durante a operação Lava-Jato. No entanto, a pesquisa realizada não fornece evidências concretas que confirmem ou neguem essas afirmações. O site menciona apenas que houve questionamentos sobre a imparcialidade do ministro do STF e do ex-juiz da Lava Jato após o vazamento de mensagens, sem mencionar diretamente as declarações da senadora.","Explicação: A notícia apresenta declarações da senadora Gleisi Hoffmann criticando o juiz Sérgio Moro durante a operação Lava-Jato. No entanto, a pesquisa realizada não fornece evidências concretas que confirmem ou neguem essas afirmações. O site menciona apenas que houve questionamentos sobre a imparcialidade do ministro do STF e do ex-juiz da Lava Jato após o vazamento de mensagens, sem mencionar diretamente as declarações da senadora.

Resposta: 0

Consulta: Declarações da senadora Gleisi Hoffmann sobre juiz Sérgio Moro durante Lava-Jato e questionamentos sobre imparcialidade.

Informação comprimida: Senadora Gleisi Hoffmann criticou juiz Sérgio Moro, mas falta evidência para confirmar ou negar afirmações.

Confiança: 30%

Justificativa: A notícia apresenta declarações da senadora, mas a pesquisa não fornece evidências diretas que confirmem ou neguem essas afirmações. Portanto, não há evidências suficientes para determinar a veracidade das declarações da senadora.","Senadora ré na Lava-Jato xinga juiz federal: ""Seu covarde, nós vamos invadir esse país"".  A ré Gleisi Hoffmann deflagrou uma série de ataques absurdos ao juiz federal Sérgio Moro.  Acusada na Lava-Jato (juntamente com seu marido) de receber R$ 1 milhão de forma ilegal, a senadora usa e abusa do foro privilegiado e não mede as palavras ao atacar as autoridades do país. Na última quinta-feira, a senadora disse que Moro é um ""covarde"" e acusou o magistrado de trabalhar a favor ""daqueles que querem acabar com a democracia"". ""Você é um covarde ao dar essa sentença contra o presidente Lula [...] nós somos de luta. Sabemos ocupar a mesa do senado, sabemos ocupar terras improdutivas e vamos ocupar esse Brasil"""
5,0,21.0,"A notícia apresenta declarações de Evandro Mesquita criticando senadores e juiz Sérgio Moro, mas não fornece evidências claras sobre suas intenções ou sobre a existência de uma lista da Odebrecht com políticos envolvidos. A pesquisa na web indica que essas informações não foram confirmadas de forma clara.","Explicação: A notícia apresenta declarações de Evandro Mesquita criticando senadores e juiz Sérgio Moro, mas não fornece evidências claras sobre suas intenções ou sobre a existência de uma lista da Odebrecht com políticos envolvidos. A pesquisa na web indica que essas informações não foram confirmadas de forma clara.

Resposta: 0

Consulta: Evandro Mesquita critica senadores e juiz Sérgio Moro, sem evidências claras sobre intenções e lista da Odebrecht.

Informação comprimida: Evandro Mesquita critica senadores e juiz Sérgio Moro, mas não há evidências claras sobre suas intenções ou sobre a existência de uma lista da Odebrecht com políticos envolvidos.

Confiança: 30%

Justificativa da confiança baixa: A notícia apresenta declarações de Evandro Mesquita, mas não fornece evidências claras sobre suas intenções ou sobre a existência de uma lista da Odebrecht com políticos envolvidos. A pesquisa na web indica que essas informações não foram confirmadas de forma clara.","Evandro Mesquita protesta e chama senadores de vermes: ""Querem calar Sérgio Moro!"". .  Ao ver os problemas políticos e econômicos do Brasil, Mesquita mostrou que é um artista politizado e se mantém de antenas ligadas com a realidade. O ator e cantor declarou ser contrário à trupe de senadores petistas que formalizaram um documento pedindo a abertura de um processo contra o juiz federal Sérgio Moro. Tal processo é a nível disciplinar e dependendo de sua análise, poderia tirar Moro do comando da Lava-Jato. Além de chamar Lindbergh Farias e a petralhada de ""vermes"", Evandro pediu a seus seguidores que compartilhassem sua mensagem. ""Até a nação tomar ciência desses vermes que nos envergonham!!!"" , desabafou ele na rede social. O documento dos parlamentares é considerado uma tentativa de intimidar Moro! Evandro Mesquita afirma ainda que os políticos que tentam intimidar o juiz Sérgio Moro ""estão todos na lista da Odebrecht"". Uma planilha apreendida pela Polícia Federal mostrou uma lista com aproximadamente 200 políticos brasileiros que recebiam dinheiro da principal empreiteira invstigada nas investigações da Operação Lava Jato. Seguem os nomes dos Senadores que assinam o documento para abertura de processo disciplinar contra o Juiz Sérgio Moro são: 1. Ângela Por tela (PT-RR),"
6,0,59.49999999999999,"A análise das fontes disponíveis online indica que a citação atribuída a Ciro Gomes não corresponde exatamente ao que foi dito. Em várias reportagens e transcrições de discursos de Ciro Gomes, não há menção a esses termos específicos. Além disso, a citação parece ser uma compilação de frases isoladas de discursos anteriores de Ciro Gomes sobre Temer, mas não uma citação direta. Portanto, é improvável que essa frase tenha sido dita exatamente como está sendo relatada.","Explicação: A análise das fontes disponíveis online indica que a citação atribuída a Ciro Gomes não corresponde exatamente ao que foi dito. Em várias reportagens e transcrições de discursos de Ciro Gomes, não há menção a esses termos específicos. Além disso, a citação parece ser uma compilação de frases isoladas de discursos anteriores de Ciro Gomes sobre Temer, mas não uma citação direta. Portanto, é improvável que essa frase tenha sido dita exatamente como está sendo relatada.

Resposta: 0

Consulta: Ciro Gomes falou sobre Michel Temer em 2016, usando termos como ""conspirador"", ""safado"", ""vaidoso"" e ""FDP"".

Informação comprimida: Ciro Gomes não usou exatamente essas palavras ao falar sobre Michel Temer em 2016.

Confiança: 85%

Nota: Embora haja certa confiança na conclusão, a falta de uma citação direta precisa pode levar a pequenas variações na interpretação.","Ciro Gomes elogia Temer: ""Conspirador, safado, vaidoso e filho da #$%@"".  Ciro gomes metralhou Michel Temer.  Disse Ciro em abril de 2016: No dia seguinte em que a Dilma perder o mandato, o eleitor frustrado do Aécio não se verá representado [...] a crise econômica vai piorar [...] e quem está preocupado com a decência do Brasil, que durma com um barulho desses ..."" O Michel Temer é vaidoso, safado, conspirador e um grande FDP """
7,1,66.5,"A análise dos resultados da pesquisa na web confirma que o senador Lindbergh Farias criticou as declarações do general do Exército e pediu uma postura enérgica do presidente Temer. As informações fornecidas na notícia são consistentes com os resultados da pesquisa, indicando que a notícia é verdadeira.","Explicação: A análise dos resultados da pesquisa na web confirma que o senador Lindbergh Farias criticou as declarações do general do Exército e pediu uma postura enérgica do presidente Temer. As informações fornecidas na notícia são consistentes com os resultados da pesquisa, indicando que a notícia é verdadeira.

Resposta: 1

Consulta: Senador Lindbergh Farias critica declaração de general do Exército e pede postura enérgica do presidente Temer.

Informação comprimida: Senador Lindbergh Farias criticou general do Exército e pediu postura enérgica do presidente Temer.

Confiança: 95%

Justificativa: A confiança é alta porque a informação principal da notícia é confirmada pelos resultados da pesquisa na web, sem indicações de distorções ou inverdades.","Apavorado, Lindbergh grava vídeo após declaração de general do Exército.  É impressionante como a fala do General Mourão continua causando diarreia nos políticos.  Dessa vez foi o nobre senador Lindbergh Farias (o lindinho) que postou um vídeo nas redes sociais. Farias disse que está inconformado com a fala do general (que prometeu colocar ordem no país) e também cobrou uma postura enérgica do presidente Temer contra o General. ""Eu estou inconformado ... já protocolei isso, protocolei aquilo ... e blá,blá,blá"" disse o senador. É isso aí senador, continue cutucando o vespeiro [...] estamos ansiosos para o Exército tomar o comando do país e colocar ordem nesse chiqueiro até as próximas eleições."
8,2,14.0,"A notícia parece ser uma declaração de uma modelo transgênero chamada Tanya Griffiths sobre sua experiência e opiniões pessoais. No entanto, a pesquisa realizada não fornece evidências concretas sobre a existência dessa pessoa ou a veracidade de suas declarações. As fontes encontradas parecem estar relacionadas a outros assuntos, como a televisão e a deficiência global, sem mencionar diretamente Tanya Griffiths ou suas declarações.","Explicação: A notícia parece ser uma declaração de uma modelo transgênero chamada Tanya Griffiths sobre sua experiência e opiniões pessoais. No entanto, a pesquisa realizada não fornece evidências concretas sobre a existência dessa pessoa ou a veracidade de suas declarações. As fontes encontradas parecem estar relacionadas a outros assuntos, como a televisão e a deficiência global, sem mencionar diretamente Tanya Griffiths ou suas declarações.

Resposta: 2

Consulta: Modelo transgênero Tanya Griffiths fala sobre revelar seu passado transgênero.

Informação comprimida: Tanya Griffiths, modelo transgênero, afirma que não acha relevante revelar seu passado masculino aos parceiros e compartilha experiências pessoais sobre aceitação familiar e autoaceitação.

Confiança: 20%

Justificativa: A confiança é baixa porque a notícia não fornece evidências diretas ou fontes confiáveis ​​que comprovem as declarações de Tanya Griffiths. É necessário mais pesquisa para verificar a autenticidade da declaração e a existência dessa pessoa.","Modelo transgênero diz que não revela seu passado para os homens: ""Não acho relevante"".  A modelo Tanya Griffiths, de 26 anos, nasceu um menino e começou a se vestir como uma menina aos 11. Aos 21, fez uma cirurgia definitiva para se transformar em mulher.  Após o processo cirúrgico, ela diz que não acha necessário dizer aos parceiros que já foi homem em seu passado: ""Algumas pessoas pensam que eu deveria ser direta e dizer a verdade, mas eu não acho isso necessário"" Tanya diz que esse fato n ão é relevante: ""Sou uma garota e sempre tive isso em minha mente. A única diferença é que eu não posso gerar filhos"" Sobre o preconceito, ela afirma: ""Para a maioria das pessoas que passam pelo que eu passei, o processo pode ser um trauma, porém eu sempre fui confiante o suficiente para determinar quem eu realmente sou e sempre fui capaz de viver como uma menina desde muito nova. Não enfrentei muitos preconceitos. Sempre fui bem aceita."" Aos 15 anos, a modelo confirmou através de um exame que possuía 87% de hormônio feminino: ""Apenas confirmei o que eu já sabia. Crescer no corpo errado é difícil, mas eu quero incentivar as pessoas a serem quem realmente são também no exterior "" Tanya era o único filho de seu pai que o acompanhou até mesmo no dia em que ela foi operada para se transformar em uma mulher. Ela disse: ""No começo ele achou tudo difícil, mas depois acabou aceitando e até me apoiando"" confira algumas fotos: ( THE SUN )"
9,0,21.0,"As informações fornecidas na notícia são parcialmente baseadas em declarações do primeiro-ministro japonês, mas não apresentam fontes concretas ou dados verificados sobre a possibilidade de a Coreia do Norte usar armas químicas como o gás sarin em armas nucleares. Além disso, a pesquisa web indica que a Coreia do Norte tem realizado testes nucleares e está modernizando suas armas, mas não há evidências específicas sobre o uso de armas químicas em armas nucleares. Portanto, embora existam preocupações sobre a capacidade de armazenamento e produção de armas químicas pela Coreia do Norte, não há evidências suficientes para confirmar as afirmações da notícia.","Explicação: As informações fornecidas na notícia são parcialmente baseadas em declarações do primeiro-ministro japonês, mas não apresentam fontes concretas ou dados verificados sobre a possibilidade de a Coreia do Norte usar armas químicas como o gás sarin em armas nucleares. Além disso, a pesquisa web indica que a Coreia do Norte tem realizado testes nucleares e está modernizando suas armas, mas não há evidências específicas sobre o uso de armas químicas em armas nucleares. Portanto, embora existam preocupações sobre a capacidade de armazenamento e produção de armas químicas pela Coreia do Norte, não há evidências suficientes para confirmar as afirmações da notícia.

Resposta: 0

Consulta: Declarações do primeiro-ministro japonês sobre armas químicas e nucleares da Coreia do Norte.

Informação comprimida: Primeiro-ministro japonês alerta sobre possível uso de armas químicas em armas nucleares da Coreia do Norte, sem fontes concretas.

Confiança: 30%

Justificativa da confiança baixa: A falta de fontes concretas e dados verificados para apoiar as afirmações da notícia, além das informações encontradas na pesquisa web que indicam preocupações mais gerais sobre a capacidade de armazenamento e produção de armas químicas pela Coreia do Norte, mas sem evidências específicas sobre o uso dessas armas em armas nucleares.","Primeiro-ministro do Japão diz que Coreia do Norte pode devastar o mundo armas químicas. .  Kim Jon-un, ditador da Coreia do Norte, pode estar armando suas bombas nucleares com o gás sarin, um agente químico altamente tóxico e fatal. ""É provável que a Coreia possa lançar uma ogiva com sarin"" , informou o comunicado emitido pelo primeiro-ministro japonês. A fonte da informação não foi revelada pelo governo do Japão. Shinzo também destacou que Kim Jon mantém diversos locais de produção de armas químicas: ""Eles (se referindo à Coreia) têm um poder de destruição devastador"" , informou. Autoridades dos EUA confirmaram que Pyongyang está apenas aguardando a ordem do ditador Kim Jong-un A Coreia do Norte está prestes a abalar o mundo com novos lançamentos de mísseis e explosões de armas nucleares. Espiões americanos confirmaram que os cientistas nucleares de Kim Jon-un estão apenas aguardando a ordem do líder para realizar a sexta explosão nuclear. ( leia mais... )"
