,label,confidence,explanation,output,claim
0,2,14.0,"A notícia contém várias afirmações que parecem ser alarmantes e extremamente graves, como a de que Angelina Jolie estaria sofrendo de câncer, anorexia e paranoia, além de afirmar que ela estaria pesando apenas 35 kg. No entanto, a pesquisa realizada não encontrou evidências concretas dessas afirmações. A única informação verificável é que Angelina Jolie já teve uma dupla mastectomia em 2013. Além disso, a notícia não fornece fontes confiáveis ou detalhes adicionais que possam confirmar essas afirmações. Portanto, sem mais informações ou fontes confiáveis, é difícil verificar a veracidade dessas afirmações.","Explicação: A notícia contém várias afirmações que parecem ser alarmantes e extremamente graves, como a de que Angelina Jolie estaria sofrendo de câncer, anorexia e paranoia, além de afirmar que ela estaria pesando apenas 35 kg. No entanto, a pesquisa realizada não encontrou evidências concretas dessas afirmações. A única informação verificável é que Angelina Jolie já teve uma dupla mastectomia em 2013. Além disso, a notícia não fornece fontes confiáveis ou detalhes adicionais que possam confirmar essas afirmações. Portanto, sem mais informações ou fontes confiáveis, é difícil verificar a veracidade dessas afirmações.

Resposta: 2

Consulta: Angelina Jolie dupla mastectomia 2013, atual estado de saúde e peso

Informação comprimida: Angelina Jolie teve dupla mastectomia em 2013, mas existem dúvidas sobre seu atual estado de saúde e peso.

Confiança: 20%","Angelina Jolie estaria sofrendo de câncer,  anorexia e paranoia. De acordo com tablóide,  ela está pesando 35 kilos.  Uma das principais celebridades de Hollywood estaria enfrentando uma crise grave de anorexia.  As informações são do jornal "" Parent Harold "". Na capa,  a matéria afirma que Angelina Jolie está hospitalizada e sofre de ""câncer,  anorexia e paranoia"". Jolie estaria pesando apenas 35 kg,  e teria sido internada pelo marido,  o ator Brad Pitt. O Parent Harold disse também que,  para evitar um câncer de mama e ovário,  Angelina se submeteu a uma dupla mastectomia em 2013. Na época,  exames constataram que ela tinha 87% de chance de desenvolver a doença. A atriz tem seis filhos com Brad Pitt,  três adotados e três biológicos."
1,0,42.0,"As fontes fornecidas não confirmam diretamente as declarações específicas da notícia. Embora Michel Temer tenha discutido sobre o poder das redes sociais e sugerido a necessidade de combater certas atividades nelas, não há evidências claras de que ele tenha feito uma declaração específica sobre censura ou que tenha sido interpretado dessa forma por seus comentaristas. Além disso, as fontes indicam que as críticas à censura vêm principalmente de denúncias de campanhas políticas e não de declarações diretas de Temer.","Explicação: As fontes fornecidas não confirmam diretamente as declarações específicas da notícia. Embora Michel Temer tenha discutido sobre o poder das redes sociais e sugerido a necessidade de combater certas atividades nelas, não há evidências claras de que ele tenha feito uma declaração específica sobre censura ou que tenha sido interpretado dessa forma por seus comentaristas. Além disso, as fontes indicam que as críticas à censura vêm principalmente de denúncias de campanhas políticas e não de declarações diretas de Temer.

Resposta: 0

Consulta: Michel Temer discute poder das redes sociais e combate, sem mencionar censura

Informação comprimida: Michel Temer discute poder das redes sociais sem mencionar censura

Confiança: 60%

Justificativa da confiança: Embora haja indícios de que Temer discute o poder das redes sociais, as fontes não confirmam declarações específicas sobre censura ou combate às redes sociais.","""As redes sociais hoje tem um poder extraordinário"" ... Censurá-las-ei !?!?. .  Políticos que viviam criticando o PT e acusavam o governo Dilma de ter atitudes ""censuradoras e totalitárias"" aplaudiram a declaração de Michel Temer quando o presidente disse que: ""As redes sociais hoje tem um poder extraordinário e é preciso combater [...] porque não vamos permitir que se faça de outra maneira."" Como é sr. presidente? Não vamos permitir? O Brasil agora vai virar uma ""China"" e controlar o uso da internet? O governo comprou as redes sociais e não avisou ninguém? Onde anda a a turma que apontava as ações ditatoriais dos governos socialistas? Pelo amor de Deus! Com tanto desemprego,  tanta corrupção,  tanto desmando [...] tanta delação premiada ,  o sr. está preocupado com a liberdade de expressão nas redes sociais? O Diário do Brasil é contra o PT porém abomina essa atitude de Michel Temer!"
2,0,59.49999999999999,"As fontes consultadas não indicam que a NASA tenha encontrado evidências definitivas de vida alienígena em Marte. A BBC menciona que a existência de vida extraterrestre não pode ser concluída com base nesse relatório, enquanto The Conversation afirma que não há evidências de visitas alienígenas. A notícia menciona apenas que uma imagem intrigante foi capturada pelo rover Curiosity, mas não há evidências definitivas de vida alienígena.","Explicação: As fontes consultadas não indicam que a NASA tenha encontrado evidências definitivas de vida alienígena em Marte. A BBC menciona que a existência de vida extraterrestre não pode ser concluída com base nesse relatório, enquanto The Conversation afirma que não há evidências de visitas alienígenas. A notícia menciona apenas que uma imagem intrigante foi capturada pelo rover Curiosity, mas não há evidências definitivas de vida alienígena.

Resposta: 0

Consulta: NASA relata imagem intrigante capturada por rover Curiosity em Marte, mas não confirma vida alienígena.

Informação comprimida: Imagem capturada por Curiosity em Marte intrigou cientistas, mas NASA não confirmou vida alienígena.

Confiança: 85%

Justificativa: Embora a notícia seja interessante e possa despertar curiosidade, as fontes consultadas não apoiam a afirmação de que a NASA encontrou evidências definitivas de vida alienígena. As informações disponíveis sugerem apenas que uma imagem intrigante foi capturada, sem conclusões definitivas sobre a existência de vida extraterrestre.","NASA pode ter encontrado evidências de vida em Marte. Imagens capturaram um enorme ""ovo alienígena"". .  O Rover Curiosity  (veículo destinado a explorar a superfície de Marte) capturou a imagem acima no dia 31 de outubro. Pierre-Yves Meslin,  pesquisador da NASA,  disse que a equipe ficou espantada ao ver o ""ovo"": ""O aspecto escuro,  liso e lustroso e de forma esférica atraiu a atenção de alguns cientistas quando recebemos as imagens "" A missão já havia determinado que Marte oferecia condições favoráveis à vida e agora pode ter encontrado evidências potenciais de vida real. Embora alguns especialistas acreditam que o objeto seja uma provável estrutura feita de ferro de níquel (um meteorito),  a NASA continuará investigando as condições ambientais do planeta vermelho. Cientistas da agência americana acreditam que o ""ovo"" tenha se petrificado quando entrou na atmosfera de Marte. O Rover Curiosity foi lançado em sua missão há cinco anos. (fonte: Dailystar )"
3,0,56.0,"A análise dos resultados da pesquisa indica que não há menção à classificação de Sérgio Moro como uma das pessoas mais influentes do mundo pela Bloomberg. Os resultados sugerem que Bloomberg é conhecido principalmente por suas iniciativas em reduzir o uso de tabaco e por ser uma fonte de análise econômica, mas não há evidências de uma lista de influência global publicada pela Bloomberg que inclua Sérgio Moro. Além disso, a notícia menciona que Mark Zuckerberg está em 39º lugar e Vladimir Putin em 30º, o que contradiz a afirmação da notícia original.","Explicação: A análise dos resultados da pesquisa indica que não há menção à classificação de Sérgio Moro como uma das pessoas mais influentes do mundo pela Bloomberg. Os resultados sugerem que Bloomberg é conhecido principalmente por suas iniciativas em reduzir o uso de tabaco e por ser uma fonte de análise econômica, mas não há evidências de uma lista de influência global publicada pela Bloomberg que inclua Sérgio Moro. Além disso, a notícia menciona que Mark Zuckerberg está em 39º lugar e Vladimir Putin em 30º, o que contradiz a afirmação da notícia original.

Resposta: 0

Consulta: Sérgio Moro na lista de influência global da Bloomberg, superando Mark Zuckerberg e Vladimir Putin.

Informação comprimida: Sérgio Moro não está listado entre as 50 personalidades mais influentes do mundo pela Bloomberg.

Confiança: 80%

Justificativa: Embora haja referências à Bloomberg, não há evidências claras de que ela tenha publicado uma lista de influência global com essas posições específicas. É possível que haja um erro na informação fornecida.","Sérgio Moro é eleito a décima pessoa mais influente do mundo,  superando Mark Zuckerberg e Vladmir Putin.  O juiz federal Sérgio Moro aparece na lista das pessoas mais influentes do mundo,  de acordo com a revista Bloomberg.  Moro ficou classificado em 10o lugar numa lista que tem 50 personalidades. A premiê britânica Theresa May ocupa o 1o. lugar,  seguida por Donald Trump e Hillary Clinton,  em 3o lugar. Mark Zuckerberg,  o dono do Facebook figura na posição de número 39. Já o presidente russo Vladmir Putin ocupa a posição de número 30. Dilma e Lula não aparecem na lista. Deve ter ocorrido algum erro! rsrs"
4,0,0.0,"Não há evidências nas fontes consultadas sobre Maria Beltrão falando palavrão ao vivo durante as eleições no programa Estúdio I da Globo News. Portanto, não há como confirmar a veracidade dessa informação com base nesses resultados.","Explicação: Não há evidências nas fontes consultadas sobre Maria Beltrão falando palavrão ao vivo durante as eleições no programa Estúdio I da Globo News. Portanto, não há como confirmar a veracidade dessa informação com base nesses resultados.

Resposta: 0

Consulta: Maria Beltrão falou palavrão ao vivo no programa Estúdio I da Globo News durante as eleições.

Informação comprimida: Jornalista da Globo News supostamente usou linguagem ofensiva durante transmissão das eleições.

Confiança: 0%","A maior vergonha da TV brasileira dos últimos tempos. Apresentadora fala palavrão cabeludo ao vivo.  Depois do Cardozão (ex-advogado de Dilma) citar o jurista ""Tomás Turbando"",  a gafe da vez foi da jornalista Maria Beltrão.  No último domingo (30) a apresentadora do programa Estúdio I (do canal Globo News) estava concentradíssima na cobertura das eleições quando [...] de repente [...] uma participação inusitada de um internauta chamou atenção. Beltrão foi ler a ""tal"" participação (que foi feita através do twitter) confira você mesmo: leia também:"
5,0,56.0,"A notícia apresenta uma afirmação sobre Lula se juntando a estudantes que não gostam de estudar, o que não é suportado pelas evidências encontradas na pesquisa. Não foram encontradas referências diretas a Lula estar em um evento onde estudantes não gostavam de estudar. Além disso, as fontes encontradas se referem a discussões sobre educação e professores, mas não mencionam especificamente Lula em um evento com estudantes desmotivados.","Explicação: A notícia apresenta uma afirmação sobre Lula se juntando a estudantes que não gostam de estudar, o que não é suportado pelas evidências encontradas na pesquisa. Não foram encontradas referências diretas a Lula estar em um evento onde estudantes não gostavam de estudar. Além disso, as fontes encontradas se referem a discussões sobre educação e professores, mas não mencionam especificamente Lula em um evento com estudantes desmotivados.

Resposta: 0

Consulta: Lula participou de evento na UFScar em 2019

Informação comprimida: Lula participou de evento na UFScar em 2019, sem evidências de estar com estudantes que não gostam de estudar.

Confiança: 80%

Justificativa da confiança: Embora haja evidências de que Lula participou de eventos na UFScar, não há evidências claras de que ele tenha se juntado a estudantes que não gostam de estudar. A falta de informações específicas sobre este evento particular diminui a confiança em relação à afirmação da notícia.","Lula em seu habitat natural. Ex-presidente se junta a alunos que não gostam de estudar.  O ex-presidente Luiz Inácio Lula da Silva (PT) apareceu hoje.  Ele participou de um evento de estudantes na Universidade Federal de São Carlos (UFScar),  em São Paulo. Lula disse aos manifestantes: ""Vocês não podem desistir nunca. Todas vez que vocês estiverem desanimados,  descrentes ou assistir os Jornal Nacional e ficarem desanimados com as críticas e denúncias da TV,  vocês devem ter noção de uma coisa: o político que vai mudar esse país não é o Lula,  são vocês"" ,  discursou. Agora Lula está no lugar certo [...] entre aqueles que não gostam de estudar!"
6,1,66.5,"A análise da notícia indica que há consistência entre o título da notícia e o resultado da pesquisa na web. Ambos mencionam um projeto de lei que sugere um salário vitalício de R$ 15 mil para vereadores após determinados mandatos no Rio de Janeiro. Não há indícios claros de distorção ou inverdades na informação apresentada. Portanto, a notícia parece ser verdadeira com base nas informações disponíveis.","Explicação: A análise da notícia indica que há consistência entre o título da notícia e o resultado da pesquisa na web. Ambos mencionam um projeto de lei que sugere um salário vitalício de R$ 15 mil para vereadores após determinados mandatos no Rio de Janeiro. Não há indícios claros de distorção ou inverdades na informação apresentada. Portanto, a notícia parece ser verdadeira com base nas informações disponíveis.

Resposta: 1

Consulta: Projeto de lei sugere salário vitalício de R$ 15 mil para vereadores após 3 mandatos consecutivos ou 4 intercalados no Rio de Janeiro.

Informação comprimida: Projeto de lei propõe salário vitalício de R$ 15 mil para vereadores após determinados mandatos no RJ.

Confiança: 95%
  
A confiança é alta porque a informação principal da notícia coincide com os resultados da pesquisa na web, e não há evidências de distorção ou inverdades. No entanto, a falta de detalhes adicionais sobre a origem da informação e a discussão pública sobre o projeto pode levar a uma pequena incerteza.","Projeto de Lei propõe salário vitalício de R$ 15 mil para vereadores do RJ.  Ao invés de PROIBIREM a reeleição,  os vereadores querem MAMAR para sempre!.  Uma proposta que prevê um salário vitalício para vereadores da cidade do RJ está revoltando os internautas. O projeto,  de autoria do vereador peemedebista João Cabral,  defende que qualquer vereador que tenha 3 mandatos consecutivos ou 4 mandatos intercalados se ""aposentem para sempre"" com um salário de R$ 15 mil. Cabral alegou ser uma ""questão de justiça e de igualdade"". Cerca de 35 dos 51 vereadores já assinaram a favor do PL."
7,0,14.0,"A notícia afirma que cheirar ""pum"" pode prevenir várias doenças, incluindo câncer, AVC, infarto e demência. No entanto, as fontes consultadas não confirmam essa afirmação. A única referência à ""pum"" é em relação ao sulfeto de hidrogênio, que é um composto químico, mas não há menção a nenhum estudo ou pesquisa sobre a inalação de ""pum"" como uma forma de prevenção dessas condições. Além disso, as fontes mencionadas se referem a doenças cerebrovasculares e demência vascular, sem fazer menção a qualquer tratamento relacionado a gases inalados.","Explicação: A notícia afirma que cheirar ""pum"" pode prevenir várias doenças, incluindo câncer, AVC, infarto e demência. No entanto, as fontes consultadas não confirmam essa afirmação. A única referência à ""pum"" é em relação ao sulfeto de hidrogênio, que é um composto químico, mas não há menção a nenhum estudo ou pesquisa sobre a inalação de ""pum"" como uma forma de prevenção dessas condições. Além disso, as fontes mencionadas se referem a doenças cerebrovasculares e demência vascular, sem fazer menção a qualquer tratamento relacionado a gases inalados.

Resposta: 0

Consulta: Cientistas britânicos afirmam que inalação de gases ""pum"" pode prevenir doenças como câncer, AVC, infarto e demência.

Informação comprimida: Cientistas britânicos negam eficácia de inalação de ""pum"" para prevenir doenças.

Confiança: 20%

Justificativa da confiança baixa: A falta de evidências concretas e a ausência de menção a tal prática nas fontes consultadas levam a esta conclusão.","Não é piada! Cientistas britânicos descobrem que cheirar ""pum"" previne câncer,  AVC,  infarto e demência.  Cientistas da Universidade de Exeter,  no Reino Unido,  divulgaram uma informação que parece piada [...] mas não é!.  De acordo com estudos realizados sob o comando do Doutor Mark Wood,  cheirar pum pode prevenir várias doenças,  entre elas o câncer. A notícia foi divulgada na revista ""Time"". Apesar dos gases serem nocivos quando inalados em maiores quantidades,  os cientistas afirmam que uma cheirada aqui e outra acolá possui o poder de reduzir riscos de câncer,  AVC,  infartos,  artrite e até demência. Os cientistas criaram em laboratório um composto capaz de reproduzir os benefícios do pum: ""O sulfeto de hidrogênio é produzido enquanto as bactérias da alimentação se decompõem no corpo. A inalação desse gás resulta em terapias para uma série de doenças "",  afirmou o dr. Wood. O ""pum de laboratório""  foi batizado de AP39: e tem sido aplicado em pequenas doses às mitocôndrias. Matt Whiteman,  que trabalhou nos estudos,  confirmou que a pesquisa será publicada na ""Medicinal Chemistry Communications""."
8,0,42.0,"A notícia contém elementos que parecem serem baseados em fatos reais, como a suspeita de corrupção envolvendo a Odebrecht e a existência de planilhas com detalhes de pagamentos de propina. No entanto, a parte sobre o risco de desabamento do estacionamento do estádio do Corinthians parece ser uma suposição baseada em uma informação anônima, sem provas concretas ou fontes confiáveis. Além disso, a menção à suposta declaração de Lula em um vídeo não foi verificada e pode ser uma distorção da informação.","Explicação: A notícia contém elementos que parecem serem baseados em fatos reais, como a suspeita de corrupção envolvendo a Odebrecht e a existência de planilhas com detalhes de pagamentos de propina. No entanto, a parte sobre o risco de desabamento do estacionamento do estádio do Corinthians parece ser uma suposição baseada em uma informação anônima, sem provas concretas ou fontes confiáveis. Além disso, a menção à suposta declaração de Lula em um vídeo não foi verificada e pode ser uma distorção da informação.

Resposta: 0

Consulta: Suspeita de corrupção envolvendo a Odebrecht e possível risco de desabamento do estacionamento do estádio do Corinthians em SP.

Informação comprimida: Jornalista alerta risco de desabamento do estacionamento do estádio do Corinthians e suspeita de corrupção envolvendo a Odebrecht.

Confiança: 60%

Justificativa: A notícia contém elementos verificáveis sobre corrupção envolvendo a Odebrecht, mas a parte sobre o risco de desabamento do estacionamento do estádio do Corinthians carece de evidências concretas e fontes confiáveis.","Tragédia anunciada: Jornalista alerta que estádio do Corinthians pode desabar sobre avenida em SP.  ""O estacionamento do estádio corre o risco de parar na Radial Leste"" publicou o jornalista Juca Kfouri.  Kfouri alertou que a informação veio de uma fonte segura: ""Fui alertado por  um dos responsáveis pela obra do estádio"" disse. Segundo o jornalista,  existe um vazamento de mais de 10.000.000 de litros d""água embaixo do estádio,  o que seria suficiente para fazer o estacionamento deslizar até a avenida que passa ao lado. Tudo foi descoberto devido ao consumo excessivo de água do estádio,  registrado na conta da distribuidora. O responsável pela obra informou que a Odebrecht canalizou a obra sob o estádio para economizar com material e mão de obra. Kfouri também alertou que a Arena Corinthians poderá se transformar na nova ""tragédia de Mariana"". ""O teto da área VIP já desabou com cerca de duas toneladas [...] sorte que não havia jogo no dia"" publicou. Os investigadores disseram que não têm dúvidas de que Marcelo Odebrecht participou ativamente do  pagamento de propinas. O MPF [Ministério Público Federal] apresentou planilhas com codinomes,  valores e endereços onde a propina seria entregue. Alguns pagamentos [da Odebrecht]  foram identificados. A empreiteira cuida especificamente da Arena Corinthians. O MP afirmou que ainda não tem clareza de toda a movimentação. Esse não é o único estádio da Copa do Mundo que está na mira dos investigadores,  porém é o caso principal na mira da PF e MPF. Um vídeo enviado por um internauta flagra um discurso da ""alma viva mais honesta deste país"" ao lado de Andrés Sanchez. Em sua fala,  Lula agradece Emílio e Marcelo Odebrecht (pai e filho) por terem viabilizado o início das obras três meses antes da assinatura do contrato. ALÔ MINISTÉRIO PÚBLICO! O mais impressionante pode ser visto no minuto 1:10 do vídeo: ""Eu queria agradecer o doutor Emílio Odebrecht (presidente do conselho da Odebrecht) e ao Marcelo (presidente do grupo Odebrecht) porque foram duas pessoas que começaram a construir essa obra ainda sem o contrato assinado "" vídeo via Blog doPaulinho leia também:"
9,1,52.5,"Baseado nas informações fornecidas, parece haver consistência entre a notícia original e os resultados da pesquisa na web. Ambos indicam que o estádio do Manchester City foi evacuado, sem uma explicação oficial, e que o clube declarou que a situação de segurança foi restabelecida e que todos os fãs haviam retornado ao estádio com segurança. Isso sugere que a notícia não contém elementos aparentemente falsos ou contraditórios. No entanto, sem mais detalhes sobre as circunstâncias exatas da evacuação ou uma explicação oficial, a confiança em relação à veracidade completa da notícia é limitada.","Explicação: Baseado nas informações fornecidas, parece haver consistência entre a notícia original e os resultados da pesquisa na web. Ambos indicam que o estádio do Manchester City foi evacuado, sem uma explicação oficial, e que o clube declarou que a situação de segurança foi restabelecida e que todos os fãs haviam retornado ao estádio com segurança. Isso sugere que a notícia não contém elementos aparentemente falsos ou contraditórios. No entanto, sem mais detalhes sobre as circunstâncias exatas da evacuação ou uma explicação oficial, a confiança em relação à veracidade completa da notícia é limitada.

Resposta: 1

Consulta: Estadio do Manchester City evacuado; nenhuma explicação oficial; clube declara segurança restaurada.

Informação comprimida: Estádio do Manchester City foi evacuado, sem explicação, mas segurança foi restabelecida.

Confiança: 75%","Estádio do Manchester City (na Inglaterra) é evacuado às pressas. .  Nenhuma explicação oficial foi dada para a evacuação,  mas há um relato de ""estado de emergência"". Um porta-voz do clube disse: ""A evacuação terminou e o estádio agora está seguro"" O gerente de mídia social do clube tuitou (abaixo) para dizer que todos tinham retornado ""com segurança"" ao estádio. A informação é do jornal The Sun ."
