,label,confidence,explanation,output,claim
0,1,59.49999999999999,"A notícia parece estar correta em sua descrição dos direitos do réu durante um depoimento judicial. O juiz Sérgio Moro esclareceu que o réu tem o direito de ficar calado e pode mentir, mas isso não significa que ele pode agir com desonestidade. A citação do juiz Sérgio Moro em um evento em Curitiba parece estar de acordo com a legislação brasileira. No entanto, a parte final da notícia, que sugere que Lula deve ""mentir"", parece ser uma interpretação pessoal e não está diretamente apoiada pelo texto fornecido.","Explicação: A notícia parece estar correta em sua descrição dos direitos do réu durante um depoimento judicial. O juiz Sérgio Moro esclareceu que o réu tem o direito de ficar calado e pode mentir, mas isso não significa que ele pode agir com desonestidade. A citação do juiz Sérgio Moro em um evento em Curitiba parece estar de acordo com a legislação brasileira. No entanto, a parte final da notícia, que sugere que Lula deve ""mentir"", parece ser uma interpretação pessoal e não está diretamente apoiada pelo texto fornecido.

Resposta: 1

Consulta: Juiz Sérgio Moro esclarece direitos do réu durante depoimento judicial no Brasil.

Informação comprimida: Juiz Sérgio Moro esclareceu que réu tem direito ao silêncio e pode mentir durante depoimento, mas não justifica desonestidade.

Confiança: 85%

Justificativa: A notícia parece estar correta em sua descrição dos direitos do réu, mas a conclusão de que Lula deve ""mentir"" não está diretamente apoiada pelo texto fornecido.","Durante depoimento, Lula terá a opção de ""faltar com a verdade"". .  Em um evento realizado ontem (08) em Curitiba, o juiz Sérgio Moro esclareceu alguma dúvidas sobre o depoimento do ex-presidente petista  que será realizado amanhã (09) na capital paranaense. Moro esclareceu que Lula não precisa ""temer"" o interrogatório. Além disso, explicou o juiz, será um procedimento absolutamente normal: ""O réu tem o direito de ficar calado (caso queira) e pode até mesmo faltar com a verdade, já que não estará sob juramento"" . A legislação brasileira permite que um acusado que esteja em juízo possa ""mentir"" [...] ou seja, não há crime de falso testemunho durante uma oitiva . ""O juiz faz perguntas e o acusado responde com direito ao silêncio e pode até faltar com a verdade."" explicou Moro. Moral da história: Lula não tem com o que se preocupar. Basta fazer o que ele faz de melhor: MENTIR! Após o depoimento, será montado um palanque para que militantes petistas possam receber Lula e a ex-presidente Janete. O local é conhecido como Boca Maldita."
1,1,66.5,A notícia fornece detalhes sobre a demissão de duas jornalistas após a publicação de uma piada considerada ofensiva no Dia do Jornalista pelo governo do Espírito Santo. O governo se retratou e pediu desculpas. As informações sobre a demissão e o pedido de desculpas do governo são consistentes com as fontes verificáveis disponíveis na web. Não há evidências de que a notícia seja falsa.,"Explicação: A notícia fornece detalhes sobre a demissão de duas jornalistas após a publicação de uma piada considerada ofensiva no Dia do Jornalista pelo governo do Espírito Santo. O governo se retratou e pediu desculpas. As informações sobre a demissão e o pedido de desculpas do governo são consistentes com as fontes verificáveis disponíveis na web. Não há evidências de que a notícia seja falsa.

Resposta: 1

Consulta: Jornalistas demitidas por justa causa após publicar piada ofensiva no Dia do Jornalista; governo do Espírito Santo se retrata.

Informação comprimida: Dois jornalistas foram demitidos por justa causa após publicar uma piada considerada ofensiva no Dia do Jornalista. O governo do Espírito Santo se retratou e pediu desculpas.

Confiança: 95%","Hartung demite autoras da piada sobre o Dia do Jornalista. Duas jornalistas engraçadinhas humilharam os jornalistas capixabas no Dia do Jornalista com postagem pretensamente engraçada e ganharam como prêmio a demissão por justa causa no mesmo dia da publicação.O Governo do Espírito Santo demitiu as duas jornalistas responsáveis pela publicação de uma homenagem ao Dia do Jornalista. A postagem nas redes sociais do governo colocava jornalistas sendo representados por um macaco perturbado, na frente de um notebook. A mensagem hoje é o dia do batedor de release. Parabéns, amigos jornalistas rendeu críticas e, por volta das 11h40, foi apagada. O Sindicato dos Jornalistas Profissionais no Estado do Espírito Santo (Sindijornalistas-ES) e a Federação Nacional dos Jornalistas (Fenaj) lamentam e repudiam a atitude do governo estadual, que com a postagem ignora toda a formação ética e social dos profissionais responsáveis por levar informação de qualidade à sociedade.A postagem teve o repúdio de muitos jornalistas e cidadãos indignados com a mensagem do Governo do Estado ao Dia do Jornalista. O Sindicato diz que ao contrário de valorizar a profissão, menosprezou toda capacidade dos profissionais na realização de suas atividades.O Sindicato finaliza pedindo que o governo se retrate.O Governo do Estado foi procurado pelo G1 para explicar a mensagem e, em nota, pediu desculpas à categoria. Segue a íntegra do posicionamento da Superintendente de Estado de Comunicação Andréia Lopes:Peço desculpas publicamente em nome da Superintendência Estadual de Comunicação e do Governo do Espírito Santo pelo post absurdo publicado em nossas redes sociais em referência ao Dia do Jornalista, na manhã desta sexta-feira (07). Eu e minha equipe também nos sentimos ofendidos com essa publicação, que não nos representa, não representa a classe jornalística e o respeito que cada um dos profissionais merece. Como jornalista há 19 anos, profissão a qual me dedico com muito orgulho, eu também me sinto envergonhada e indignada com o desastre da abordagem num dia tão especial para todos nós. Nada justifica. Estava justamente reunida com nossos jornalistas que integram a Rede de Comunicação do Governo quando fui surpreendida com a notícia da publicação. Pedi imediatamente para que o post fosse retirado do ar, mas, como sei que isso não basta, fiz questão de pessoalmente me retratar publicamente com os colegas de profissão, que têm todo o respeito e admiração pelo trabalho diário que desempenham. Esse post definitivamente também não reflete o sentimento do Governo do Espírito Santo. Os jornalistas são profissionais essenciais para a democracia, são os olhos e a voz da sociedade, são motivo de orgulho, e não de brincadeiras que não têm nenhum tipo de explicação aceitável para que tenham sido feitas."
2,1,59.49999999999999,"A notícia parece ser verdadeira, pois há evidências na web de que o General Paulo Chagas fez essas declarações em relação à decisão do STF sobre a liberdade de José Dirceu. A consulta na web fornece informações sobre a decisão do STF e declarações do General Paulo Chagas em relação a isso. No entanto, não há evidências claras de que essas declarações tenham sido feitas em relação à Lava Jato ou à delação do Palocci, como mencionado na notícia. Portanto, embora a notícia seja baseada em fatos, há um elemento de suposição na afirmação sobre a delação do Palocci e ministros do STF.","Explicação: A notícia parece ser verdadeira, pois há evidências na web de que o General Paulo Chagas fez essas declarações em relação à decisão do STF sobre a liberdade de José Dirceu. A consulta na web fornece informações sobre a decisão do STF e declarações do General Paulo Chagas em relação a isso. No entanto, não há evidências claras de que essas declarações tenham sido feitas em relação à Lava Jato ou à delação do Palocci, como mencionado na notícia. Portanto, embora a notícia seja baseada em fatos, há um elemento de suposição na afirmação sobre a delação do Palocci e ministros do STF.

Resposta: 1

Consulta: General do exército critica decisão do STF sobre liberdade de José Dirceu

Informação comprimida: General Paulo Chagas criticou a decisão do STF sobre a liberdade de José Dirceu, fazendo comparações com Lava Jato e delação do Palocci.

Confiança: 85%","General do exército se irrita com STF: ""Quanto a Lava Jato chegará em Mendes?"". .  Conhecido por não poupar palavras em seus discursos, o General Paulo Chagas foi direto em comentar a decisão (que soltou José Dirceu) dos ministros Gilmar Mendes, Dias Toffoli e Ricardo Lewandowski : ""A julgar pelas atitudes, sinto-me autorizado a perguntar: Quanto a Lava Jato chegará em Gilmar Mendes?"" , disse. E não parou por aí: ""A delação do Palocci seria pior do que a do Marcelo Odebretch porque entregaria inclusive alguns ministros do STF""."
3,2,14.0,"A notícia apresenta ameaças nucleares feitas pelo líder da Coreia do Norte, Kim Jong-un, contra o Japão, EUA e Coreia do Sul. No entanto, a fonte fornecida na pesquisa web não contém nenhuma menção a essas ameaças. A fonte indicada é sobre a Coreia do Sul apresentando um plano para indenizar cidadãos forçados a trabalhar no Japão. Isso sugere que a notícia pode estar distorcida ou que a fonte não é confiável. Portanto, é necessário buscar mais informações para confirmar a veracidade dessas ameaças.","Explicação: A notícia apresenta ameaças nucleares feitas pelo líder da Coreia do Norte, Kim Jong-un, contra o Japão, EUA e Coreia do Sul. No entanto, a fonte fornecida na pesquisa web não contém nenhuma menção a essas ameaças. A fonte indicada é sobre a Coreia do Sul apresentando um plano para indenizar cidadãos forçados a trabalhar no Japão. Isso sugere que a notícia pode estar distorcida ou que a fonte não é confiável. Portanto, é necessário buscar mais informações para confirmar a veracidade dessas ameaças.

Resposta: 2

Consulta: Coreia do Norte ameaça EUA, Japão e Coreia do Sul com ataques nucleares.

Informação comprimida: A Coreia do Norte ameaça EUA, Japão e Coreia do Sul com ataques nucleares.

Confiança: 20%","Coreia do Norte faz nova ameaça: ""O Japão será reduzido a cinzas e os EUA vão desmoronar"". .  Kim Jon-un voltou a provocar os americanos e disse: ""Depois de destruir o grupo de ataque de Trump (se referindo às tropas que estão na península coreana), voltaremos nossa atenção para o continente americano"" E continuou: ""Nossas poderosas ogivas nucleares terão os EUA como alvo final"" ""O Pacífico não é mais o oceano que garante a segurança dos EUA. Seu vasto território está exposto ao nosso ataque nuclear preventivo."" ""Nosso ataque será um castigo implacável que acabará com a existência dos EUA."" Kim concluiu: ""Nossos ataques nucleares preventivos trarão aos provocadores nada além de conseqüências trágicas: a Coreia do Sul será submersa em um mar de fogo, o Japão será reduzido a cinzas e os EUA vão desmoronar"". fonte:( SundayExpress )"
4,2,14.0,"A notícia apresenta uma acusação feita pela Coreia do Norte contra a CIA e a IS sobre uma tentativa de assassinato de Kim Jong-un. No entanto, a pesquisa realizada não encontrou nenhuma informação relevante sobre essa acusação específica. A única informação relevante encontrada foi sobre a acusação da Coreia do Norte contra a CIA e a IS, mas não há detalhes ou evidências concretas sobre essa acusação. Além disso, a notícia da Coreia do Norte sobre a visita de Kim Jong-un a ilhas controladas por seu país também não foi confirmada por fontes independentes.","Explicação: A notícia apresenta uma acusação feita pela Coreia do Norte contra a CIA e a IS sobre uma tentativa de assassinato de Kim Jong-un. No entanto, a pesquisa realizada não encontrou nenhuma informação relevante sobre essa acusação específica. A única informação relevante encontrada foi sobre a acusação da Coreia do Norte contra a CIA e a IS, mas não há detalhes ou evidências concretas sobre essa acusação. Além disso, a notícia da Coreia do Norte sobre a visita de Kim Jong-un a ilhas controladas por seu país também não foi confirmada por fontes independentes.

Resposta: 2

Consulta: Coreia do Norte acusa CIA e IS de tentativa de assassinato de Kim Jong-un.

Informação comprimida: Coreia do Norte acusa CIA e IS de tentativa de assassinar Kim Jong-un.

Confiança: 20%

Justificativa: A notícia apresenta uma acusação séria feita pela Coreia do Norte, mas não há evidências concretas ou fontes independentes confirmando essa acusação. Portanto, é necessário mais investigação para confirmar a veracidade dessa informação.","Coreia do Norte acusa a CIA de tentar assassinar Kim Jon-un com ""substâncias bioquímicas"". .  A CIA e a IS foram acusadas de conspirar para assassinar Kim durante eventos cerimoniais públicos ocorridos em Pyongyang, informou a AFP. O ministério das relações exteriores da Coreia do Norte teria afirmado que a Agência Central de Inteligência dos EUA e os Serviços de Inteligência da Coréia do Sul (IS) planejaram matar seu líder através de um ""plano macabro"" com ""substâncias bioquímicas"". Não foi detalhado quando a tentativa de assassinato teria ocorrido. Na manhã de hoje, Kim visitou destacamentos militares em duas ilhas (Jangjae e Mu) controladas pela Coréia do Norte com o objetivo de organizar uma nova estratégia para massacrar o ""exército de fantoches sul-coreano"", informou a mídia estatal KCNA. ""O líder comunista disse que o grupo de artilharia de elite que defende a frente sudoeste deve manter-se totalmente alerta para quebrar a espinha dorsal do inimigo"""
5,2,14.0,"A notícia menciona a substituição do SS-18 Satan pelo RS-28 Sarmat, mas não fornece detalhes concretos sobre o poder de destruição do RS-28. As fontes de pesquisa fornecidas não contêm informações sobre o poder destrutivo do RS-28 ou sobre imagens de super-míssil nuclear. Portanto, não há evidências suficientes para confirmar ou refutar a afirmação de que o RS-28 pode destruir um país do tamanho da França com um único golpe.","Explicação: A notícia menciona a substituição do SS-18 Satan pelo RS-28 Sarmat, mas não fornece detalhes concretos sobre o poder de destruição do RS-28. As fontes de pesquisa fornecidas não contêm informações sobre o poder destrutivo do RS-28 ou sobre imagens de super-míssil nuclear. Portanto, não há evidências suficientes para confirmar ou refutar a afirmação de que o RS-28 pode destruir um país do tamanho da França com um único golpe.

Resposta: 2

Consulta: Rússia substitui SS-18 Satan por RS-28 Sarmat; detalhes sobre poder de destruição do RS-28 não confirmados.

Informação comprimida: Rússia substitui SS-18 Satan por RS-28 Sarmat, mas detalhes sobre o poder de destruição do RS-28 não são confirmados.

Confiança: 20%","Rússia divulga imagens de super-míssil nuclear que pode destruir um país em segundos: ""O Satan"". .  Trata-se de um míssil que é poderoso o suficiente para destruir um país do tamanho da França com um único golpe. O presidente Vladimir Putin está substituindo seu arsenal de SS-18 Satan ( míssil balístico intercontinental desenvolvido e adotado nos anos 1970) por super armas nucleares chamadas de RS-28 Sarmat . O RS-28 é capaz de ""enganar"" qualquer sistema de defesa antimíssil existente no planeta e possui em seu interior 16 ogivas nucleares. Essa é uma resposta russa para as instalações de sistemas antimísseis que foram instalados no Leste Europeu."
6,0,7.0,"A notícia apresenta uma série de acusações contra Lula e Dilma, sugerindo que eles devem ser impedidos de disputar a presidência por causa de suas ações passadas, como corrupção e enriquecimento ilícito. No entanto, a notícia não fornece evidências concretas ou fontes confiáveis para apoiar essas afirmações. Além disso, a notícia contém muitas generalizações e ataques pessoais, o que é característico de notícias falsas ou parcialmente verdadeiras. A sugestão de uma ""PEC do Diploma"" como solução é uma ideia absurda e não tem base em nenhuma lei ou constituição existente no Brasil. Portanto, a notícia não apresenta evidências suficientes para ser considerada verdadeira.","Explicação: A notícia apresenta uma série de acusações contra Lula e Dilma, sugerindo que eles devem ser impedidos de disputar a presidência por causa de suas ações passadas, como corrupção e enriquecimento ilícito. No entanto, a notícia não fornece evidências concretas ou fontes confiáveis para apoiar essas afirmações. Além disso, a notícia contém muitas generalizações e ataques pessoais, o que é característico de notícias falsas ou parcialmente verdadeiras. A sugestão de uma ""PEC do Diploma"" como solução é uma ideia absurda e não tem base em nenhuma lei ou constituição existente no Brasil. Portanto, a notícia não apresenta evidências suficientes para ser considerada verdadeira.

Resposta: 0

Consulta: Lula e Dilma devem ser impedidos de disputar a presidência por causa de suas ações passadas, sugerindo uma ""PEC do Diploma"".

Informação comprimida: Notícia afirma que Lula e Dilma devem ser impedidos de disputar a presidência por causa de suas ações passadas, sugerindo uma ""PEC do Diploma"".

Confiança: 10%","É tão fácil tirar o Lula da disputa presidencial! Basta criar a ""PEC do Diploma"". .  (Amanda Nunes Brückner para o Diário do Brasil) Tem um ditado (não muito antigo) que prega o seguinte: ""Os políticos criam os problemas para depois nos venderem as soluções"" Desde que Dilma assumiu seu primeiro mandato, o país entrou em bancarrota (quebrou, faliu, arruinou, arrebentou, etc...) Políticos petistas nunca foram um bom exemplo em nada: não gostam de trabalhar, não gostam de estudar, não gostam de respeitar a polícia, enfim, são o avesso de uma sociedade organizada e respeitável. Resumindo, petistas só servem para criar problemas e depois tentar vender soluções ""mágicas"" que sangram os cofres públicos! Lula deu muita sorte durante a crise mundial de 2009, onde um acordo com a China permitiu que a economia brasileira se sustentasse durante a quebradeira [...] a verdade é que a China segurou o Brasil durante a crise. Essa conversa pra boi dormir de que ""Lula foi isso, Lula foi aquilo [...] nunca antes na história deste país"" não cola mais. Claro que a culpa pelo caos que estamos enfrentando não se restringe somente ao PT e sim à classe política em geral, que jamais soube o significado da palavra ética. Político não é profissão [...] não deveria ter salários astronômicos e benefícios variados [...] não deveria ter acesso à aposentadoria [...] enfim, pessoas que representam o povo deveriam ser escolhidas pela vocação. Bom, voltando ao assunto Lula e Dilma ... É Lava-Jato pra cá, denúncia pra lá [...] e esse cidadão (que na minha opinião tem um pacto com o tinhoso) continua negando tudo e se achando um Deus. Alguém que se gaba de não ter estudado e mal sabe se expressar não merece sequer disputar um cargo público. Com relação a Dilma [...] bom, melhor deixar essa senhora de lado ou ela pode me sequestrar, como fazia nos anos 60 e 70. Então como deixar Lula fora de uma disputa presidencial? Provando que ele comandou uma quadrilha? Provando que ele se beneficiou de propinas? Provando que ele enriqueceu os filhos? Provando que ele ganhou presentes e mais presentes de empreiteiras? Basta simplificar as coisas e criar um PEC que exija (no mínimo) um curso superior para poder se candidatar ao cargo de Presidente da República. Pelo amor de Deus, caros deputados! Criem a ""PEC do Diploma"" urgentemente ou estaremos fadados a virar uma Venezuela, se é que já não viramos."
7,1,66.5,"A notícia menciona que a defesa de Lula comunicou a intenção de filmar a audiência com um fotógrafo particular. Os resultados da pesquisa na web confirmam essa informação. Não há indícios de que a notícia seja exagerada ou que haja outras exigências além da filmagem. Portanto, a notícia parece ser verdadeira com base nas informações fornecidas.","Explicação: A notícia menciona que a defesa de Lula comunicou a intenção de filmar a audiência com um fotógrafo particular. Os resultados da pesquisa na web confirmam essa informação. Não há indícios de que a notícia seja exagerada ou que haja outras exigências além da filmagem. Portanto, a notícia parece ser verdadeira com base nas informações fornecidas.

Resposta: 1

Consulta: Defesa de Lula comunicou intenção de filmar audiência com fotógrafo particular.

Informação comprimida: Defesa de Lula comunicou intenção de filmar audiência com fotógrafo particular.

Confiança: 95%","BBB do Lula: Ex-presidente quer levar fotógrafo particular para filmar audiência. .  A defesa do ex-presidente petista comunicou para Sérgio Moro que o fotógrafo Ricardo Stuckert (fotógrafo pessoal de Lula) irá filmar a audiência na próxima quarta-feira (10). ""A defesa esclarece que pretende realizar a gravação em imagem por meio da câmera ""Sony EX3"", montada sobre um tripé, com acesso a uma fonte de energia e monitorada por um profissional devidamente habilitado para a função"", alegou Cristiano Zanin Martins. Qual será a próxima exigência de Lula? Um maquiador, uma camareira e um garçom? (a informação é da Folha)"
8,1,62.99999999999999,"A notícia apresenta declarações da Coreia do Norte sobre a falta de diálogo com Trump e ameaças militares. As fontes da BBC e EuroNews confirmam essas declarações, indicando que elas são consistentes com as notícias do momento. No entanto, a notícia não fornece evidências concretas sobre a eficácia das ameaças de ataque nuclear da Coreia do Norte. A informação sobre a suposta falha nos testes de mísseis balísticos da Coreia do Norte também é confirmada por fontes confiáveis, mas não afeta diretamente a veracidade das declarações sobre a falta de diálogo com Trump.","Explicação: A notícia apresenta declarações da Coreia do Norte sobre a falta de diálogo com Trump e ameaças militares. As fontes da BBC e EuroNews confirmam essas declarações, indicando que elas são consistentes com as notícias do momento. No entanto, a notícia não fornece evidências concretas sobre a eficácia das ameaças de ataque nuclear da Coreia do Norte. A informação sobre a suposta falha nos testes de mísseis balísticos da Coreia do Norte também é confirmada por fontes confiáveis, mas não afeta diretamente a veracidade das declarações sobre a falta de diálogo com Trump.

Resposta: 1

Consulta: Declarações da Coreia do Norte sobre a falta de diálogo com Trump e ameaças militares.

Informação comprimida: Coreia do Norte afirma que não haverá diálogo com Trump e ameaça com ataque nuclear.

Confiança: 90%

Justificativa: As declarações da Coreia do Norte são consistentes com as notícias da BBC e EuroNews, mas a eficácia das ameaças de ataque nuclear não é confirmada diretamente.","Coreia declara que não haverá diálogo com Trump: ""Vocês ficarão submersos num mar de fogo"".  A CONVERSA COM TRUMP.  A mídia controlada pelo Estado da Coréia do Norte (KCNA) anunciou que o país está ""ansioso esperando para reduzir todo o continente americano a ruínas"". O Reino Eremita acusou os Estados Unidos de pressionar a península coreana à beira de uma guerra nuclear depois que os bombardeiros dos EUA participaram de exercícios com as forças aéreas sul-coreanas e japonesas. Kim advertiu: ""O vasto território da América está exposto ao nosso ataque nuclear preventivo. Nosso exército espera pelo momento de usar todas as suas armas para fazermos justiça absoluta"" . Se os EUA mostrarem algum sinal de provocação, os foguetes balísticos intercontinentais que foram exibidos no desfile militar de abril voarão para os EUA: ""A imprudente provocação de guerra nuclear pelo governo Trump trará nada além da queda do império americano"" informou a KCNA. A Coreia do Norte também prometeu atacar aliados dos EUA, incluindo a Coréia do Sul e o Japão, dizendo que eles serão ""submersos em um mar de fogo"" e ""reduzidos a cinzas"". Mas o risco de Kim Jong-un lançar com êxito um ataque nuclear contra os EUA parece improvável. Seus dois últimos testes de mísseis balísticos aparentemente terminaram em fracasso  incluindo um projétil que foi lançado rumo à Rússia. O presidente Donald Trump disse que uma reunião entre ele e Kim poderia acontecer ""nas circunstâncias certas"". Trump descreveu Kim como um ""jovem inteligente"" e elogiou o prodígio de 33 anos por manter o controle do estado isolado em uma idade tão jovem. Kim Jon-un disse que não há diálogo enquanto todas as forças americanas estiverem na península coreana: ""Não há o que conversar com o sr. Trump"""
9,0,7.0,"A notícia alega que a Coreia do Norte plantou armas nucleares ao redor do mundo, mas não há evidências concretas nenhuma das fontes consultadas que apoiem essa afirmação. A única referência encontrada é uma declaração de um indivíduo que expressa sua opinião sobre a capacidade da Coreia do Norte de plantar armas nucleares globalmente, mas isso não constitui uma evidência concreta. Além disso, a notícia da BBC sobre a proximidade de um apocalipse nuclear entre Estados Unidos e Rússia não fornece nenhuma informação relevante sobre a alegação da notícia principal.","Explicação: A notícia alega que a Coreia do Norte plantou armas nucleares ao redor do mundo, mas não há evidências concretas nenhuma das fontes consultadas que apoiem essa afirmação. A única referência encontrada é uma declaração de um indivíduo que expressa sua opinião sobre a capacidade da Coreia do Norte de plantar armas nucleares globalmente, mas isso não constitui uma evidência concreta. Além disso, a notícia da BBC sobre a proximidade de um apocalipse nuclear entre Estados Unidos e Rússia não fornece nenhuma informação relevante sobre a alegação da notícia principal.

Resposta: 0

Consulta: Coreia do Norte plantou armas nucleares globalmente?

Informação comprimida: Alegação de que a Coreia do Norte plantou armas nucleares ao redor do mundo não tem evidências concretas.

Confiança: 10%","""Coreia do Norte plantou armas nucleares ao redor do mundo"" diz jornal australiano.  A Coreia do Norte pode ter plantado milhares de armas nucleares em todo o mundo  prontas para serem detonadas, alegou o jornal australiano The Strategist.  O Estado comunista governado por Kim Jon-un pode estar planejando explosões de contêineres embalados com explosivos que tenham sido contrabandeados para fora do país, informou Chris Douglas. No artigo publicado pelo The Strategist, as avaliações atuais sobre a habilidade da Coréia do Norte de atacar os EUA ""baseiam-se no pressuposto de que os ataques nucleares viriam dos mísseis"". Mas esta não é a única maneira de detonar armas nucleares no território dos EUA, diz o jornal, alegando que a Coréia do Norte ""já tem um sistema"" capaz de fazer isso. ""As armas nucleares podem ser ter sido contrabandeadas para fora da Coréia do Norte através da China (via de navios de pesca ou submarino elétricos movidos a diesel) e em seguida colocados em contêineres que levariam a carga para qualquer porto do mundo."" ""Esconder as armas seria fácil. O mundo possui mais de 3.000 zonas de comércio livre [...] muitas dessas zonas estão em países com altos níveis de corrupção, onde as mercadorias passariam tranquilamente sem nenhuma fiscalização por parte das autoridades competentes."" ""A Coréia do Norte entende que os EUA e a economia mundial ficariam paralisados   por um ataque nuclear. Bombas espalhadas em diversos locais ao redor do mundo seriam detonadas por seus agentes e faria com que os EUA pensassem duas vezes antes de atacá-la "". E acrescenta: ""São mais de 17 milhões de contêineres em circulação [...] dificilmente esses contêineres ""armados"" seriam detectados"" A matéria encerra dizendo que a ameaça de enviar explosivos em contêineres pode ser uma ""carta na manga"" suficiente para impedir que os EUA ataquem o regime de Kim Jong un. ""Subestimar a Coréia do Norte resultaria em significativa perda de vidas e uma ruína econômica global. Kim não está blefando. Ninguém em sã consciência desafiaria os EUA e seus aliados sem ter um plano B "" encerrou."
